V00001_idx,V00002_idx,V00003_idx,V00004_idx,V00005_idx,V00006_idx,V00007_idx,V00047_idx,V00048_idx,V00049_idx,V00050_idx,V00052_idx,V00111_idx,V00112_idx,V00113_idx,V00114_idx,V00115_idx,V00116_idx,V00117_idx,V00118_idx,V00119_idx,V00120_idx,V00121_idx,V00122_idx,V00123_idx,V00124_idx,V00125_idx,V00126_idx,V00127_idx,V00128_idx,V00129_idx,V00130_idx,V00131_idx,V00132_idx,V00133_idx,V00134_idx,V00135_idx,V00136_idx,V00137_idx,V00138_idx,V00139_idx,V00140_idx,V00141_idx,V00142_idx,V00199_idx,V00200_idx,V00201_idx,V00309_idx,V00310_idx,V00311_idx,V00312_idx,V00313_idx,V00314_idx,V00315_idx,V00316_idx,V00397_idx,V00398_idx,V00399_idx,V00400_idx,V00401_idx,V00402_idx,V00463_idx,V00464_idx,V00465_idx,V00466_idx,V00467_idx,V00468_idx,V00469_idx,V00470_idx,V00508_idx,V00509_idx,V00510_idx,V00511_idx,V00512_idx,V00513_idx,V00514_idx,V00515_idx,V00540_idx,V00541_idx,V00542_idx,V00580_idx,V00581_idx,V00582_idx,V00583_idx,V00584_idx,V00585_idx,V00586_idx,V00587_idx,V00612_idx,V00613_idx,V00614_idx,V00615_idx,V00616_idx,V00617_idx,V00636_idx,V00637_idx,V00638_idx,V00639_idx
0.0,-0.16867762624241275,-0.11754244915466615,0.0,-1.3972768518789884,-0.19650337563125989,-0.12553610626168415,-0.04907873487468286,0.14981387839998841,0.012053275109008967,-0.14398491921031054,-0.22856272393194085,0.9012082115674859,-0.7802854699915426,-0.40805409766883527,-0.4358412712946854,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,0.8191512758676879,-0.7677091360865999,-0.4068451012156573,-0.4349161808513902,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,0.2504681420175665,-0.1813112494014525,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,0.020245149637965316,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,-1.3562981750895695,1.8224613756357717,-0.2887743460624235,0.9232778931531211,-0.5190035045408529,-0.7497825477541102,-0.6677269754548626,-0.3055985491367684,-0.3691074695708105,-0.3110804951019401,-0.1019392207750054,0.5673709751050244,-0.3499495181413079,-0.6699742606292945,-0.17015987916471945,-0.265228047122544,0.28281215966745193,-0.5997748829295372,-0.7642057824352348,-0.5794326466957008,-0.7606349137185765,-0.17323713032432356,-0.17534770917478473,-0.16870255362688635,-0.09886571475472289,0.28458025910191775,-0.7988438483146649,-0.42121334740405664,-0.4459910987751187,-0.23261020914345226,-0.2893885551850951,-0.21408695553258347,-0.4247386045684402,-1.7254200417089887,1.5264663239276877,-0.3148243166092326,0.5070607630986921,-0.5726831781251763,-0.7645167078602717,-0.6792297692005036,-0.3273773461173033,-0.38740925842975127,-0.4492148897040833,-0.15258927618915832,0.057237989857408154,-0.3743912838428187,-0.678000270445032,-0.289156637398879,-0.3536670395039423,0.20375766619226443,-0.6487440855654968,-0.7802287268630775,-0.6032064310169728,-0.811692673732805
0.0,-0.16867762624241275,-0.1489129763496353,0.0,-0.6592484261955204,-0.26033041063400897,-0.16039132838700224,0.3693731047062081,0.10063578673477185,-0.44438345720133215,-0.3856239238100081,-0.22856272393194085,0.08668950336390646,0.45623581035782,-0.2735815475986319,-0.4358412712946854,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,0.4389986992944713,0.28326013526537774,-0.27099866312507065,-0.4349161808513902,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,-0.5000496462688142,2.012938901369755,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.4415867110518996,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.13881173243562017,0.054107145457636535,-0.2887743460624235,0.4495868458683734,1.1194761997621538,-0.03485754596221649,-0.8469264624205658,-0.3055985491367684,-0.3691074695708105,-0.3110804951019401,-0.1019392207750054,0.5912741361877748,-0.42712581669108735,-0.38309990073806316,-0.40856708496475075,-0.265228047122544,-0.5706404628344348,0.7730903792380321,-0.3588932814102312,0.3902159760133267,-0.35088192963794923,5.5409295869814805,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,-0.13408802316712148,0.37831507168708256,-0.1691174487363461,-0.4480275220503015,-0.27189517558706794,-0.2893885551850951,-0.21408695553258347,-0.4247386045684402,-0.6092250480824406,-0.05854089589348038,-0.3302537665565881,0.29157452915247584,0.7996163965471804,-0.04622491346762014,-0.8313027664309863,-0.35333657641649907,-0.38740925842975127,-0.4492148897040833,-0.15258927618915832,0.32805260436713723,-0.418431645078313,-0.4178815245434119,-0.3189337991221947,-0.3536670395039423,-0.6338641454731957,0.6895059704157166,-0.3499295676141844,0.008164258682240461,-0.33912244014048204
0.0,-0.16867762624241275,-0.0962295615033949,0.0,0.5329191282329896,-0.1999860633251381,-0.10866220772618404,0.37159820278659667,-0.5189977856711664,-0.289717247098086,0.28070054273554,-0.22856272393194085,0.5620147503278597,-0.5693305004421172,0.04368929326066334,-0.3346935997410694,-0.07370632209313606,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,0.7836877307541369,-0.546779001765578,0.04951369139069897,-0.3332751581130486,-0.06436256296410384,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,-0.4803394743104687,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.2850923306888724,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.29066090082390306,-0.19480374643580495,-0.21852715784360177,0.6789840302996955,-0.5344766961554841,-0.515544965634941,-0.46905722776820474,-0.3055985491367684,-0.3691074695708105,0.18850907721948573,-0.1019392207750054,0.235027692171855,-0.32556870753368083,0.05052458615268569,-0.0563817015709109,-0.265228047122544,1.4169057707056543,-0.3908121490706487,-0.46369355519093347,-0.36795630484770725,-0.45257133294517166,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,0.6735234679901889,-0.5176977117292191,0.05737389966912232,-0.3387663532630222,-0.03976140392307239,-0.2893885551850951,-0.21408695553258347,-0.29901939898830465,0.6185683978647537,-0.20534237552920845,-0.28770674472004915,0.7957089098253385,-0.5931798941681381,-0.479854165536793,-0.45965622841365267,-0.35333657641649907,-0.368819047485882,0.37785711327146254,-0.15258927618915832,0.345289629016638,-0.2837202372095235,0.1503038724662503,-0.009265844480251613,-0.29808979159129156,1.5292436491230508,-0.4285696238728892,-0.42045180620925815,-0.417700516169215,-0.14826656343676262
0.0,-0.16867762624241275,0.24289277316645638,0.0,-1.21827126594691,0.04565594409471781,0.2243173498843831,0.05923960187113466,-0.3418754222123076,0.03265495784011998,-0.3856239238100081,-0.22856272393194085,0.23105902266037875,-0.9117560380675939,-0.3758761103220743,0.699170120517366,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,0.2414383713753747,-0.8917542187395372,-0.3743383556850686,0.7056312673643986,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,-0.2801732756946199,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,0.04109034634439983,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.065445396667061,0.16287543745366437,-0.2887743460624235,0.3087541295415118,-0.18212943272100499,-0.2771604938210271,-0.3185854669623906,-0.3055985491367684,0.2489181224035128,0.9785763642539795,-0.1019392207750054,0.4532918234263447,-0.24831647259681072,-0.5493381713998468,-0.40856708496475075,-0.265228047122544,-0.3299671780810967,-0.34454234329239725,-0.15540974877239663,-0.32112992062453033,-0.13905063522470432,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,-0.212494422586299,-0.9381489645607167,-0.40243681417297067,0.6902914968103243,-0.27189517558706794,-0.2893885551850951,-0.21408695553258347,-0.4247386045684402,-1.2124811750655184,0.15100313578125707,-0.3302537665565881,-0.01726019145650626,-0.156860441948279,-0.3335207064700366,-0.3245543379806664,-0.28222322407542094,0.2042839573036865,0.917656626272254,-0.15258927618915832,0.012919678166582491,-0.2657951446614142,-0.5424072842372089,-0.5572037803078185,-0.3536670395039423,-0.35766208414007017,-0.33544156540111153,-0.21433683625848238,-0.009118304984168399,-0.0904942738601796
0.0,-0.16867762624241275,0.042175718290756815,0.0,-0.8016234126368942,-0.26033041063400897,0.04017585154438181,-1.0453364172156752,0.04517804642893715,1.2045391751701553,-0.3856239238100081,-0.22856272393194085,0.6307989087428519,-0.9371707472996416,-0.3958472589845002,0.08095328745149083,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,-0.1321091351437562,-0.9388468126646476,-0.39451354689659673,0.06879731535445491,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,0.07403556521981282,-0.15522102379883526,-0.13570887839698556,0.46865346609442604,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,1.2224587802812632,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.40623297539142933,-0.21829486016073416,-0.2887743460624235,0.620218376224216,-0.3492216963298919,-0.5710456887542683,-0.4329353898284614,-0.23985782971286887,-0.299581647995804,-0.08102173150368494,-0.1019392207750054,0.42439907987931075,-0.15565665910937931,-0.7453661832962359,-0.40856708496475075,-0.265228047122544,-0.49550749520846626,-0.0006854773116109443,-0.6743019774927862,0.002610471600675688,-0.674091386340602,-0.17323713032432356,-0.0926527826764915,-0.16870255362688635,-0.09886571475472289,0.2719382303632242,-0.9220554466296788,-0.37084765296329053,0.07373377333924765,-0.1935043622703252,-0.2893885551850951,-0.16220365157169192,-0.36105615950034387,-0.6918564855321496,-0.2765591347315345,-0.3302537665565881,0.3792459486244731,-0.35208911530046705,-0.5580880327699655,-0.4321192498188224,-0.19793627748907328,-0.28599778266186665,0.19731173690762333,-0.15258927618915832,0.13070315201729363,-0.1744995620765988,-0.7284862894356074,-0.470467759799741,-0.3536670395039423,-0.3774021864338617,-0.02580054408051996,-0.6791803828898455,-0.2734972783625949,-0.6648549309132219
0.0,-0.16867762624241275,-0.1489129763496353,0.0,-0.6280119629249027,-0.004418660687264445,-0.16039132838700224,0.13971165309209194,0.5730372733325733,-0.37391300503474706,-0.3856239238100081,1.7394608245533674,0.00832353005474,0.25214125641470114,-0.45354598647296085,-0.1350172194161134,0.4812297376398776,-0.1438178578760573,-0.18293984102553693,0.48571091755657975,0.09239024341218134,0.26063494890829325,-0.45280177455030574,-0.13262484949807934,0.502139685257127,-0.13447187615780737,-0.17977511899961146,0.5474057342392089,0.7328736702094484,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.3702832910072093,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.16269681357609558,-0.21829486016073416,0.009133936446654318,-1.4912402560896474,-0.4181533914072202,3.9041022468341953,-0.688651529129107,-0.3055985491367684,-0.19448387855179722,-0.3110804951019401,-0.1019392207750054,0.2635898676602547,-0.19475239665758012,-0.18739153955551877,0.08928886890315729,-0.265228047122544,-0.5706404628344348,-0.45288858471132637,0.10667711007691227,-0.4307794565256423,0.10761606312395293,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,-0.2260785027189914,0.35324345645913574,-0.45057433214195486,-0.1949140261340721,1.0078848053192746,-0.2893885551850951,-0.005587755751215622,0.4283128797669605,-0.5740925964980896,-0.19199350828899409,-0.0724882851678777,-1.5359168143177817,-0.48677849537232376,3.707422753369912,-0.6808306639971536,-0.35333657641649907,-0.2357968989943705,0.0704138694339137,-0.15258927618915832,0.032265342260204645,-0.20305213205390193,-0.13522326768755089,0.2052689614803108,-0.3536670395039423,-0.5672290540942001,-0.5433291858632581,0.13077232258741905,-0.6032064310169728,0.12102712636453708
0.0,-0.16867762624241275,-0.1489129763496353,0.0,-2.4471851676653213,-0.26033041063400897,-0.16039132838700224,-1.8078095660966262,-0.4061980956547749,2.2282656817097792,-0.3856239238100081,-0.22856272393194085,1.1728560912815351,-1.174642341736014,-0.4950893146731137,-0.4358412712946854,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,-0.16327164875147837,-1.1587481627551286,-0.4947695453665259,-0.4349161808513902,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,-0.35286440727370977,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,2.262653411224777,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.4175053300531184,-0.21829486016073416,-0.2887743460624235,1.0965300760227545,-0.5344766961554841,-0.8779526391266845,-0.8739486467994866,-0.3055985491367684,-0.3691074695708105,-0.3110804951019401,-0.1019392207750054,0.8944402310831681,-0.579782457384079,-0.8466016800216569,-0.40856708496475075,-0.265228047122544,-0.5706404628344348,-0.609382566957897,-1.0393229797893586,-0.589155901337464,-1.033003867412711,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,0.12263902555017252,-1.1995456175597223,-0.5112385908014484,-0.4480275220503015,-0.27189517558706794,-0.2893885551850951,-0.21408695553258347,-0.4247386045684402,-2.3364019546896473,-0.2765591347315345,-0.3302537665565881,0.3640780492550112,-0.6083573110950303,-0.8451195307721385,-0.8851251741065129,-0.35333657641649907,-0.38740925842975127,-0.4492148897040833,-0.15258927618915832,-0.044665635823274576,-0.5596106407519256,-0.8588153743157688,-0.5572037803078185,-0.3536670395039423,-0.6338641454731957,-0.6727945722281791,-1.0588341589853227,-0.6032064310169728,-0.972061909921522
0.0,0.6895911470558698,-0.029403634562464556,0.0,1.3528840554543804,0.6904441699836833,-0.043046748893695384,0.3998921361588949,-0.4396788894501418,-0.32411311427664774,-0.25888162212423926,-0.22856272393194085,0.7201816995026734,-0.5822592941458838,-0.43422141657795427,-0.3308990423151634,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.23314050421276902,0.9566047650749838,-0.5571090357370999,-0.4332797681148011,-0.3306338046967446,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.22026253142378502,-0.3907010931093543,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.31989476049926724,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.25157780344252917,-0.1557390759895008,-0.24200806673326125,0.7379003649015264,-0.46143397150840676,-0.3152409708687861,-0.7972416225969713,-0.20191700161575404,-0.20828579881311596,-0.14982174784509977,-0.1019392207750054,0.6181616086963171,-0.46494105681955794,-0.37550209843325205,-0.2626786991324923,-0.265228047122544,-0.49164424434082,-0.17599972336796132,-0.7080756904454806,-0.15310988206620316,-0.6979940784747365,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,1.16510591357428,-0.5632640077714025,-0.437433751525052,-0.3429238952768766,-0.23068438615379386,-0.2893885551850951,-0.13226032977751465,-0.35778168134598803,1.4245769684768201,-0.13748463767640834,-0.29788210531236453,1.1074693267531774,-0.48411313001974443,-0.3006892172837356,-0.7967945004103054,-0.2327386022248424,-0.21731550126011961,-0.15011596523079526,-0.15258927618915832,1.0570121666201828,-0.4539514906061893,-0.3316087225752121,-0.42040994977327456,-0.29200048823613606,-0.5548291118339266,-0.18222121813222433,-0.7032054005309549,0.04678560357393273,-0.6400863896750166
0.0,-0.16867762624241275,-0.12796841580958232,0.0,1.1490917138911143,-0.26033041063400897,-0.11926097635776096,-0.616932513962837,4.05026028593,-0.44438345720133215,-0.3856239238100081,-0.22856272393194085,-0.5071534367631012,1.2526360893977841,-0.4293706438936526,-0.13973639575330776,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,-0.6797114863224097,0.8254412621394691,-0.4283794357361449,-0.13736704377727005,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,2.964388573076295,5.083856463008367,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.4415867110518996,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.16669412135107398,-0.21829486016073416,-0.2887743460624235,-1.954879336571835,-0.5344766961554841,0.9165422672373524,2.7842790490985934,-0.3055985491367684,-0.3691074695708105,-0.3110804951019401,-0.1019392207750054,0.31778471872999375,-0.22244912036513068,-0.16727579032831125,-0.40856708496475075,-0.265228047122544,-0.5706404628344348,-0.16757844971035005,0.5767415027786212,-0.14203733237776187,0.30340278871739046,-0.17323713032432356,5.361953944452466,-0.16870255362688635,-0.09886571475472289,-0.04631560256419588,1.315169551275894,-0.41527193103564136,-0.12770109220213274,-0.27189517558706794,-0.2893885551850951,-0.21408695553258347,-0.22231834088541694,1.1852480638253802,-0.016649593339744927,-0.23238964900830775,-1.641267623561928,-0.4363923129082479,0.9648545789286188,2.8345089608325775,-0.28277178429684585,-0.38740925842975127,-0.4492148897040833,-0.15258927618915832,0.6782489024509846,-0.20678053630914117,-0.09133961896704086,-0.3274553762894225,-0.3536670395039423,-0.493314673474644,-0.0965148783531203,0.6154439956217674,-0.34120403166013374,0.736785887173151
0.0,-0.16867762624241275,-0.06455530037378752,0.0,-1.2047944346708879,-0.26033041063400897,-0.07756168623193907,0.5452757685223019,-0.5364388534717429,-0.44438345720133215,-0.3856239238100081,-0.22856272393194085,0.07061822663743111,0.3477403378989842,-0.02271447491404627,-0.4096300343809705,-0.2449375900399351,-0.1438178578760573,-0.18293984102553693,-0.3363838615307671,0.4288313010993787,0.3874219886174275,-0.017568515183192565,-0.40857709774422485,-0.23916269814418728,-0.13447187615780737,-0.17977511899961146,-0.33051709398478485,-0.5000496462688142,-0.26030224414934966,-0.13570887839698556,-0.17041445624287388,-0.08907092540286181,-0.04535779719125303,-0.07889144453010415,-0.1125804027730303,-0.4415867110518996,-0.1733946703406625,-0.08439225650138625,-0.0798704588517375,-0.08516993455912746,-0.042090889870919024,-0.06744773005586925,-0.053712798613880224,0.19548696578656993,-0.21829486016073416,-0.2887743460624235,0.1011211927686931,-0.32163290495474517,0.4504078865074311,-0.4089666792131899,-0.3055985491367684,-0.3691074695708105,0.8972389592854966,-0.1019392207750054,-0.006780600407158012,-0.12184913337295718,-0.004725620894156167,-0.40856708496475075,-0.265228047122544,2.882240309879665,-0.28842274126019957,0.010556349904605133,-0.2643352571715303,0.028800603041342555,-0.17323713032432356,-0.25842140971584493,-0.16870255362688635,-0.09886571475472289,-0.3227774189162918,0.20916508095261901,-0.10093107975002209,-0.393603579087975,-0.27189517558706794,-0.2893885551850951,-0.21408695553258347,-0.09026433340738435,-1.1204597072343452,-0.2765591347315345,-0.3302537665565881,-0.19227342775840228,-0.28307949190480347,0.41778141083640563,-0.4945541102965649,-0.2075871651148978,-0.38740925842975127,0.46762429474544026,-0.15258927618915832,-0.39324614219966414,-0.16543372301262385,-0.12386012066187144,0.24002051942971178,-0.3536670395039423,3.1632679455968304,-0.36472002795293634,-0.07158236764617669,-0.3434506339257659,-0.3837998013233654
