CD_MUN,NM_MUN_x_x,Total_notificados__43,Total_confirmados_autóctones,Total_confirmados_importados,Total_confirmados_anual,NM_MUN_x_y,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639,NM_MUN,Total_setores,População,Total_autoctone_ponderado,V00001_idx,V00002_idx,V00003_idx,V00004_idx,V00005_idx,V00006_idx,V00007_idx,V00047_idx,V00048_idx,V00049_idx,V00050_idx,V00052_idx,V00111_idx,V00112_idx,V00113_idx,V00114_idx,V00115_idx,V00116_idx,V00117_idx,V00118_idx,V00119_idx,V00120_idx,V00121_idx,V00122_idx,V00123_idx,V00124_idx,V00125_idx,V00126_idx,V00127_idx,V00128_idx,V00129_idx,V00130_idx,V00131_idx,V00132_idx,V00133_idx,V00134_idx,V00135_idx,V00136_idx,V00137_idx,V00138_idx,V00139_idx,V00140_idx,V00141_idx,V00142_idx,V00199_idx,V00200_idx,V00201_idx,V00309_idx,V00310_idx,V00311_idx,V00312_idx,V00313_idx,V00314_idx,V00315_idx,V00316_idx,V00397_idx,V00398_idx,V00399_idx,V00400_idx,V00401_idx,V00402_idx,V00463_idx,V00464_idx,V00465_idx,V00466_idx,V00467_idx,V00468_idx,V00469_idx,V00470_idx,V00508_idx,V00509_idx,V00510_idx,V00511_idx,V00512_idx,V00513_idx,V00514_idx,V00515_idx,V00540_idx,V00541_idx,V00542_idx,V00580_idx,V00581_idx,V00582_idx,V00583_idx,V00584_idx,V00585_idx,V00586_idx,V00587_idx,V00612_idx,V00613_idx,V00614_idx,V00615_idx,V00616_idx,V00617_idx,V00636_idx,V00637_idx,V00638_idx,V00639_idx
3502903,Araçoiaba da Serra,186,14,4,18,Araçoiaba da Serra,11775,0,93,11775,32316,0,112,10997,734,13,0,5,9987,878,779,9,6,0,0,8,9236,859,772,9,6,0,0,8,713,12,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11599,41,83,4259,91,5022,2266,3,3,10,0,9812,1848,51,0,0,4,471,1242,470,1221,0,12,0,0,27301,2610,2174,67,32,0,11,76,31802,205,291,11840,306,13560,6468,4,23,50,0,26824,5217,179,8,0,58,1425,3565,91,368,Araçoiaba da Serra,91,32443,0.00043152606109176094,1.0,0.0,0.007898089171974522,1.0,2.7444585987261148,0.0,0.00951167728237792,0.933927813163482,0.06233545647558386,0.0011040339702760086,0.0,0.0004246284501061571,0.8481528662420382,0.0745647558386412,0.06615711252653927,0.0007643312101910828,0.0005095541401273885,0.0,0.0,0.0006794055201698514,0.7843736730360934,0.07295116772823779,0.06556263269639066,0.0007643312101910828,0.0005095541401273885,0.0,0.0,0.0006794055201698514,0.060552016985138006,0.001019108280254777,0.0,0.0,0.0,0.0,0.0,0.0,0.0008492569002123143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850530785562632,0.003481953290870488,0.007048832271762208,0.3616985138004246,0.00772823779193206,0.4264968152866242,0.1924416135881104,0.00025477707006369424,0.00025477707006369424,0.0008492569002123143,0.0,0.8332908704883227,0.15694267515923566,0.004331210191082803,0.0,0.0,0.0003397027600849257,0.04,0.10547770700636942,0.03991507430997877,0.10369426751592356,0.0,0.001019108280254777,0.0,0.0,2.318556263269639,0.22165605095541402,0.1846284501061571,0.005690021231422505,0.0027176220806794057,0.0,0.0009341825902335456,0.006454352441613588,2.7008067940552016,0.01740976645435244,0.024713375796178345,1.00552016985138,0.025987261146496816,1.151592356687898,0.5492993630573249,0.0003397027600849257,0.001953290870488323,0.004246284501061571,0.0,2.278046709129512,0.4430573248407643,0.015201698513800425,0.0006794055201698514,0.0,0.004925690021231423,0.12101910828025478,0.30276008492569,0.00772823779193206,0.031252653927813165
3503000,Aramina,17,9,1,10,Aramina,2001,3,0,2001,5404,14,0,1995,0,0,0,0,1867,78,30,15,0,0,0,0,1864,75,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,1827,56,40,68,0,0,0,0,1884,77,35,0,0,0,28,98,26,97,0,0,0,0,5075,207,75,37,0,0,9,0,5398,6,0,4970,162,101,165,0,0,3,0,5111,184,97,6,0,0,73,255,4,19,Aramina,19,5420,0.0016605166051660517,1.0,0.0014992503748125937,0.0,1.0,2.7006496751624187,0.0069965017491254375,0.0,0.9970014992503748,0.0,0.0,0.0,0.0,0.9330334832583708,0.038980509745127435,0.014992503748125937,0.0074962518740629685,0.0,0.0,0.0,0.0,0.9315342328835582,0.037481259370314844,0.014992503748125937,0.0074962518740629685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999000499750125,0.0,0.0,0.9130434782608695,0.02798600699650175,0.01999000499750125,0.03398300849575212,0.0,0.0,0.0,0.0,0.9415292353823088,0.0384807596201899,0.017491254372813594,0.0,0.0,0.0,0.013993003498250875,0.04897551224387806,0.012993503248375811,0.04847576211894053,0.0,0.0,0.0,0.0,2.536231884057971,0.10344827586206896,0.037481259370314844,0.018490754622688656,0.0,0.0,0.004497751124437781,0.0,2.6976511744127936,0.0029985007496251873,0.0,2.4837581209395303,0.08095952023988005,0.050474762618690654,0.08245877061469266,0.0,0.0,0.0014992503748125937,0.0,2.554222888555722,0.09195402298850575,0.04847576211894053,0.0029985007496251873,0.0,0.0,0.03648175912043978,0.12743628185907047,0.001999000499750125,0.009495252373813094
3503109,Arandu,13,0,0,0,Arandu,2375,0,59,2375,6804,0,59,2356,14,0,0,0,1851,356,15,129,3,0,0,0,1848,342,15,129,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,1758,91,327,178,0,0,0,0,2219,93,43,0,0,5,185,330,172,329,13,0,0,0,5305,1024,50,392,8,7,0,5,6783,6,7,5046,293,892,559,0,0,0,0,6388,241,142,15,3,11,555,937,76,125,Arandu,33,6885,0.0,1.0,0.0,0.024842105263157895,1.0,2.864842105263158,0.0,0.024842105263157895,0.992,0.005894736842105263,0.0,0.0,0.0,0.7793684210526316,0.14989473684210528,0.00631578947368421,0.05431578947368421,0.0012631578947368421,0.0,0.0,0.0,0.7781052631578947,0.144,0.00631578947368421,0.05431578947368421,0.0012631578947368421,0.0,0.0,0.0,0.0,0.005894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949473684210526,0.0,0.0,0.7402105263157894,0.03831578947368421,0.1376842105263158,0.07494736842105264,0.0,0.0,0.0,0.0,0.9343157894736842,0.03915789473684211,0.018105263157894735,0.0,0.0,0.002105263157894737,0.07789473684210527,0.13894736842105262,0.07242105263157894,0.1385263157894737,0.0054736842105263155,0.0,0.0,0.0,2.2336842105263157,0.43115789473684213,0.021052631578947368,0.16505263157894737,0.003368421052631579,0.0029473684210526317,0.0,0.002105263157894737,2.856,0.0025263157894736842,0.0029473684210526317,2.124631578947368,0.12336842105263159,0.37557894736842107,0.2353684210526316,0.0,0.0,0.0,0.0,2.6896842105263157,0.10147368421052631,0.059789473684210524,0.00631578947368421,0.0012631578947368421,0.0046315789473684215,0.2336842105263158,0.39452631578947367,0.032,0.05263157894736842
3503158,Arapeí,0,0,0,0,Arapeí,885,0,0,885,2330,0,0,880,0,3,0,0,709,25,15,127,0,0,0,0,704,25,15,127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,878,0,0,640,0,158,42,28,8,0,0,739,114,27,0,0,0,15,154,15,154,0,0,0,0,1816,66,46,392,0,0,0,6,2319,4,0,1643,0,426,145,95,17,0,0,1921,337,62,0,9,0,40,472,6,54,Arapeí,9,2330,0.0,1.0,0.0,0.0,1.0,2.632768361581921,0.0,0.0,0.9943502824858758,0.0,0.003389830508474576,0.0,0.0,0.8011299435028248,0.02824858757062147,0.01694915254237288,0.14350282485875707,0.0,0.0,0.0,0.0,0.7954802259887006,0.02824858757062147,0.01694915254237288,0.14350282485875707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992090395480226,0.0,0.0,0.7231638418079096,0.0,0.17853107344632768,0.04745762711864407,0.031638418079096044,0.00903954802259887,0.0,0.0,0.8350282485875706,0.1288135593220339,0.030508474576271188,0.0,0.0,0.0,0.01694915254237288,0.17401129943502824,0.01694915254237288,0.17401129943502824,0.0,0.0,0.0,0.0,2.0519774011299434,0.07457627118644068,0.0519774011299435,0.4429378531073446,0.0,0.0,0.0,0.006779661016949152,2.6203389830508477,0.004519774011299435,0.0,1.856497175141243,0.0,0.48135593220338985,0.1638418079096045,0.10734463276836158,0.0192090395480226,0.0,0.0,2.1706214689265537,0.3807909604519774,0.07005649717514124,0.0,0.010169491525423728,0.0,0.04519774011299435,0.5333333333333333,0.006779661016949152,0.061016949152542375
3503208,Araraquara,27903,20804,124,20928,Araraquara,92504,11,1323,92504,240399,41,1396,74727,3197,14444,3,0,91166,921,215,71,7,0,0,12,73509,821,214,70,7,0,0,12,3179,16,0,0,0,0,0,0,14345,82,0,0,0,0,0,0,92414,16,12,91251,53,581,501,3,0,13,0,89461,2591,266,16,0,63,297,939,209,919,0,15,82,0,236674,2736,626,214,20,5,0,60,240190,98,66,236904,195,1632,1541,6,3,44,3,233654,5678,752,63,3,192,905,2765,50,293,Araraquara,560,242228,0.08588602473702463,1.0,0.00011891377670154804,0.014302084234195277,1.0,2.5987957277523135,0.0004432240767966791,0.015091239297760097,0.8078245265069619,0.03456066764680446,0.1561445991524691,3.2431030009513105e-05,0.0,0.9855357606157572,0.009956326212920523,0.002324223817348439,0.0007675343768918101,7.567240335553057e-05,0.0,0.0,0.00012972412003805242,0.7946575283230995,0.008875291879270086,0.0023134134740119346,0.0007567240335553057,7.567240335553057e-05,0.0,0.0,0.00012972412003805242,0.034366081466747384,0.00017296549338406987,0.0,0.0,0.0,0.0,0.0,0.0,0.15507437516215514,0.0008864481535933582,0.0,0.0,0.0,0.0,0.0,0.0,0.9990270690997146,0.00017296549338406987,0.00012972412003805242,0.98645463979936,0.0005729481968347314,0.006280809478509037,0.005415982011588688,3.2431030009513105e-05,0.0,0.00014053446337455676,0.0,0.9671041252270172,0.028009599584882815,0.002875551327510162,0.00017296549338406987,0.0,0.0006810516301997752,0.003210671970941797,0.010150912392977602,0.002259361757329413,0.009934705526247513,0.0,0.0001621551500475655,0.0008864481535933582,0.0,2.5585271988238345,0.02957709936867595,0.006767274928651734,0.0023134134740119346,0.00021620686673008734,5.4051716682521836e-05,0.0,0.000648620600190262,2.596536365994984,0.001059413646977428,0.0007134826602092883,2.561013577791231,0.0021080169506183517,0.01764248032517513,0.01665873908155323,6.486206001902621e-05,3.2431030009513105e-05,0.00047565510680619216,3.2431030009513105e-05,2.5258799619475916,0.0613811294646718,0.008129378189051285,0.0006810516301997752,3.2431030009513105e-05,0.0020755859206088387,0.009783360719536453,0.029890599325434575,0.0005405171668252184,0.0031674305975957794
3503307,Araras,4290,2917,20,2937,Araras,47968,0,183,47968,130510,16,208,41043,1145,5699,8,0,46215,1144,347,96,90,0,0,0,39760,719,346,66,90,0,0,0,1089,24,0,25,0,0,0,0,5294,392,0,0,0,0,0,0,47887,0,44,46405,151,606,701,4,6,7,0,46517,1153,190,0,0,22,670,1008,277,945,0,53,392,0,125705,3239,922,299,235,7,23,38,130308,57,117,126068,522,1797,1963,30,21,49,9,126719,3017,604,20,0,101,1911,2854,263,320,Araras,355,130866,0.02228997600599086,1.0,0.0,0.0038150433622414943,1.0,2.720772181454303,0.000333555703802535,0.004336224149432955,0.8556329219479654,0.023870080053368912,0.11880837224816544,0.0001667778519012675,0.0,0.9634548032021347,0.023849232821881255,0.007233989326217478,0.0020013342228152103,0.0018762508338892596,0.0,0.0,0.0,0.8288859239492995,0.014989159439626417,0.00721314209472982,0.001375917278185457,0.0018762508338892596,0.0,0.0,0.0,0.02270263509006004,0.0005003335557038026,0.0,0.000521180787191461,0.0,0.0,0.0,0.0,0.11036524349566378,0.008172114743162108,0.0,0.0,0.0,0.0,0.0,0.0,0.9983113742494997,0.0,0.0009172781854569713,0.9674157771847899,0.0031479319546364242,0.012633422281521013,0.014613909272848566,8.338892595063375e-05,0.00012508338892595064,0.00014593062041360908,0.0,0.9697506671114076,0.02403685790527018,0.0039609739826551036,0.0,0.0,0.00045863909272848564,0.013967645096731153,0.021014009339559707,0.005774683122081388,0.019700633755837225,0.0,0.0011049032688458973,0.008172114743162108,0.0,2.620601234156104,0.06752418278852568,0.01922114743162108,0.006233322214809873,0.004899099399599733,0.00014593062041360908,0.0004794863242161441,0.0007921947965310207,2.716561040693796,0.001188292194796531,0.0024391260840560375,2.628168779186124,0.010882254836557706,0.03746247498332222,0.04092311541027351,0.0006254169446297532,0.00043779186124082723,0.0010215143428952635,0.00018762508338892594,2.6417403268845896,0.06289609739826552,0.012591727818545697,0.00041694462975316876,0.0,0.0021055703802535025,0.03983905937291528,0.05949799866577719,0.005482821881254169,0.0066711140760507
3503356,Arco-Íris,159,104,2,106,Arco-Íris,731,0,0,731,2037,0,0,730,0,0,0,0,546,165,4,3,0,0,0,0,545,165,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,166,0,546,178,0,0,0,0,0,0,554,47,111,13,0,0,179,0,179,0,0,0,0,0,1556,435,21,14,0,0,0,4,1594,438,0,1553,473,0,6,0,0,0,0,1570,120,303,38,0,0,473,3,44,0,Arco-Íris,16,2044,0.050880626223091974,1.0,0.0,0.0,1.0,2.786593707250342,0.0,0.0,0.9986320109439124,0.0,0.0,0.0,0.0,0.746922024623803,0.22571819425444598,0.005471956224350205,0.004103967168262654,0.0,0.0,0.0,0.0,0.7455540355677155,0.22571819425444598,0.005471956224350205,0.004103967168262654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660738714090287,0.2270861833105335,0.0,0.746922024623803,0.24350205198358413,0.0,0.0,0.0,0.0,0.0,0.0,0.7578659370725034,0.06429548563611491,0.1518467852257182,0.017783857729138167,0.0,0.0,0.2448700410396717,0.0,0.2448700410396717,0.0,0.0,0.0,0.0,0.0,2.1285909712722297,0.5950752393980848,0.028727770177838577,0.019151846785225718,0.0,0.0,0.0,0.005471956224350205,2.180574555403557,0.5991792065663475,0.0,2.124487004103967,0.6470588235294118,0.0,0.008207934336525308,0.0,0.0,0.0,0.0,2.1477428180574556,0.16415868673050615,0.41450068399452805,0.05198358413132695,0.0,0.0,0.6470588235294118,0.004103967168262654,0.060191518467852256,0.0
3503406,Arealva,66,40,1,41,Arealva,3075,0,32,3075,8085,0,34,3015,55,0,0,0,2365,580,58,41,0,0,3,0,2342,545,58,41,0,0,3,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063,9,0,2212,3,498,330,0,0,0,0,2479,386,144,16,0,29,115,569,115,536,0,31,0,0,6200,1573,175,118,0,0,7,3,8046,36,0,5812,28,1333,905,0,0,0,0,6475,1052,405,68,5,76,343,1531,38,139,Arealva,30,8130,0.004920049200492005,1.0,0.0,0.01040650406504065,1.0,2.629268292682927,0.0,0.011056910569105691,0.9804878048780488,0.01788617886178862,0.0,0.0,0.0,0.7691056910569106,0.1886178861788618,0.01886178861788618,0.013333333333333334,0.0,0.0,0.000975609756097561,0.0,0.7616260162601626,0.1772357723577236,0.01886178861788618,0.013333333333333334,0.0,0.0,0.000975609756097561,0.0,0.0065040650406504065,0.010731707317073172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960975609756098,0.002926829268292683,0.0,0.719349593495935,0.000975609756097561,0.16195121951219513,0.1073170731707317,0.0,0.0,0.0,0.0,0.8061788617886179,0.12552845528455284,0.04682926829268293,0.005203252032520325,0.0,0.00943089430894309,0.03739837398373984,0.18504065040650405,0.03739837398373984,0.1743089430894309,0.0,0.010081300813008131,0.0,0.0,2.016260162601626,0.5115447154471545,0.056910569105691054,0.0383739837398374,0.0,0.0,0.0022764227642276423,0.000975609756097561,2.6165853658536586,0.011707317073170732,0.0,1.8900813008130082,0.009105691056910569,0.43349593495934957,0.2943089430894309,0.0,0.0,0.0,0.0,2.105691056910569,0.34211382113821137,0.13170731707317074,0.022113821138211382,0.0016260162601626016,0.024715447154471545,0.11154471544715447,0.4978861788617886,0.012357723577235772,0.045203252032520326
3503505,Areias,14,0,0,0,Areias,1227,0,31,1227,3498,0,70,1225,0,0,0,0,969,35,13,204,0,0,0,0,969,35,13,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,870,0,112,65,25,139,0,0,1091,77,50,3,0,0,0,253,0,252,0,0,0,0,2728,117,50,598,0,0,0,0,3496,0,0,2451,10,345,172,79,431,0,0,3127,208,144,11,0,0,18,749,3,103,Areias,20,3577,0.0,1.0,0.0,0.02526487367563162,1.0,2.8508557457212715,0.0,0.05704971475142624,0.9983700081499592,0.0,0.0,0.0,0.0,0.7897310513447433,0.02852485737571312,0.010594947025264874,0.16625916870415647,0.0,0.0,0.0,0.0,0.7897310513447433,0.02852485737571312,0.010594947025264874,0.16544417277913612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991850040749797,0.0,0.0,0.7090464547677262,0.0,0.09127954360228199,0.05297473512632437,0.020374898125509373,0.1132844335778321,0.0,0.0,0.8891605541972291,0.06275468622656886,0.040749796251018745,0.0024449877750611247,0.0,0.0,0.0,0.20619396903015486,0.0,0.20537897310513448,0.0,0.0,0.0,0.0,2.2233088834555828,0.09535452322738386,0.040749796251018745,0.4873675631621842,0.0,0.0,0.0,0.0,2.8492257538712304,0.0,0.0,1.9975550122249388,0.008149959250203748,0.28117359413202936,0.1401792991035045,0.06438467807660962,0.3512632436837816,0.0,0.0,2.548492257538712,0.16951915240423798,0.11735941320293398,0.008964955175224124,0.0,0.0,0.014669926650366748,0.6104319478402608,0.0024449877750611247,0.08394458027709861
3503604,Areiópolis,50,14,1,15,Areiópolis,3400,0,0,3400,10113,16,0,3390,3,0,6,0,3225,137,10,20,0,0,0,0,3215,137,10,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397,0,0,3215,3,100,62,0,3,0,0,3335,9,21,0,4,25,15,155,15,155,0,0,0,0,9573,443,31,60,0,0,0,0,10109,0,0,9551,10,321,209,0,7,5,0,9919,44,63,0,8,77,63,475,11,60,Areiópolis,27,10130,0.0013820335636722605,1.0,0.0,0.0,1.0,2.9744117647058825,0.004705882352941176,0.0,0.9970588235294118,0.0008823529411764706,0.0,0.0017647058823529412,0.0,0.9485294117647058,0.04029411764705882,0.0029411764705882353,0.0058823529411764705,0.0,0.0,0.0,0.0,0.9455882352941176,0.04029411764705882,0.0029411764705882353,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0008823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991176470588236,0.0,0.0,0.9455882352941176,0.0008823529411764706,0.029411764705882353,0.018235294117647058,0.0,0.0008823529411764706,0.0,0.0,0.9808823529411764,0.0026470588235294116,0.006176470588235294,0.0,0.001176470588235294,0.007352941176470588,0.004411764705882353,0.045588235294117645,0.004411764705882353,0.045588235294117645,0.0,0.0,0.0,0.0,2.8155882352941175,0.1302941176470588,0.009117647058823529,0.01764705882352941,0.0,0.0,0.0,0.0,2.973235294117647,0.0,0.0,2.8091176470588235,0.0029411764705882353,0.09441176470588235,0.06147058823529412,0.0,0.002058823529411765,0.0014705882352941176,0.0,2.9173529411764707,0.012941176470588235,0.01852941176470588,0.0,0.002352941176470588,0.022647058823529412,0.01852941176470588,0.13970588235294118,0.003235294117647059,0.01764705882352941
3503703,Ariranha,193,66,0,66,Ariranha,2874,0,0,2874,7596,3,0,2874,0,0,0,0,2766,94,0,0,0,0,0,0,2766,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871,0,0,2774,9,4,76,0,0,0,0,2813,23,30,3,0,0,3,93,3,93,0,0,0,0,7306,277,0,0,0,0,0,0,7588,7,0,7314,34,13,209,0,8,15,0,7446,68,74,6,0,0,15,266,0,30,Ariranha,25,7602,0.008681925808997633,1.0,0.0,0.0,1.0,2.643006263048017,0.0010438413361169101,0.0,1.0,0.0,0.0,0.0,0.0,0.9624217118997912,0.032707028531663185,0.0,0.0,0.0,0.0,0.0,0.0,0.9624217118997912,0.032707028531663185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989561586638831,0.0,0.0,0.965205288796103,0.003131524008350731,0.0013917884481558804,0.026443980514961725,0.0,0.0,0.0,0.0,0.9787752261656228,0.008002783576896311,0.010438413361169102,0.0010438413361169101,0.0,0.0,0.0010438413361169101,0.032359081419624215,0.0010438413361169101,0.032359081419624215,0.0,0.0,0.0,0.0,2.542101600556715,0.09638135003479471,0.0,0.0,0.0,0.0,0.0,0.0,2.640222686151705,0.0024356297842727907,0.0,2.5448851774530272,0.011830201809324982,0.004523312456506611,0.07272094641614475,0.0,0.0027835768963117608,0.005219206680584551,0.0,2.5908141962421714,0.023660403618649965,0.025748086290883786,0.0020876826722338203,0.0,0.0,0.005219206680584551,0.09255393180236604,0.0,0.010438413361169102
3503802,Artur Nogueira,646,265,7,272,Artur Nogueira,18150,0,30,18150,51419,0,30,17541,554,33,5,0,16084,1342,627,28,0,0,0,6,15815,1031,607,28,0,0,0,0,216,306,12,0,0,0,0,6,33,0,0,0,0,0,0,0,18068,31,21,15985,131,1174,778,3,0,18,0,16489,1456,132,3,0,18,290,1722,242,1427,42,290,0,0,45589,3902,1774,99,0,4,6,19,51182,121,95,45263,439,3395,2203,8,5,72,0,46793,4161,367,15,0,50,817,4982,56,584,Artur Nogueira,125,51456,0.005150031094527364,1.0,0.0,0.001652892561983471,1.0,2.8330027548209364,0.0,0.001652892561983471,0.9664462809917356,0.030523415977961432,0.0018181818181818182,0.0002754820936639118,0.0,0.8861707988980716,0.07393939393939394,0.034545454545454546,0.0015426997245179064,0.0,0.0,0.0,0.00033057851239669424,0.8713498622589532,0.05680440771349862,0.0334435261707989,0.0015426997245179064,0.0,0.0,0.0,0.0,0.011900826446280991,0.016859504132231404,0.0006611570247933885,0.0,0.0,0.0,0.0,0.00033057851239669424,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954820936639118,0.0017079889807162533,0.0011570247933884298,0.8807162534435262,0.007217630853994491,0.0646831955922865,0.042865013774104684,0.00016528925619834712,0.0,0.0009917355371900827,0.0,0.9084848484848485,0.08022038567493113,0.007272727272727273,0.00016528925619834712,0.0,0.0009917355371900827,0.015977961432506887,0.09487603305785124,0.013333333333333334,0.07862258953168044,0.0023140495867768596,0.015977961432506887,0.0,0.0,2.5117906336088156,0.2149862258953168,0.09774104683195592,0.005454545454545455,0.0,0.00022038567493112948,0.00033057851239669424,0.001046831955922865,2.819944903581267,0.006666666666666667,0.005234159779614325,2.4938292011019283,0.02418732782369146,0.18705234159779616,0.12137741046831955,0.00044077134986225897,0.0002754820936639118,0.003966942148760331,0.0,2.5781267217630854,0.22925619834710745,0.02022038567493113,0.0008264462809917355,0.0,0.0027548209366391185,0.04501377410468319,0.2744903581267218,0.003085399449035813,0.0321763085399449
3503901,Arujá,237,85,2,87,Arujá,29334,0,53,29334,86539,0,102,26471,1216,1439,96,51,27835,602,487,142,52,0,40,32,25058,547,473,136,40,0,40,29,1149,34,8,0,8,0,0,0,1419,14,0,0,0,0,0,0,29094,93,104,23382,364,3456,1520,81,255,43,0,28604,560,94,0,0,3,237,1161,196,1119,20,33,14,0,82000,1973,1573,454,190,3,140,167,85802,309,406,68258,1309,10900,4721,246,843,180,0,84362,1796,292,11,7,32,857,3654,99,478,Arujá,167,86678,0.0009806409931009021,1.0,0.0,0.0018067771187018477,1.0,2.950126133496966,0.0,0.0034771937001431786,0.9023999454557851,0.04145360332719711,0.04905570327947092,0.0032726528942524035,0.0017385968500715893,0.9488988886616213,0.02052226085770778,0.01660189541146792,0.004840799072748346,0.0017726869843867185,0.0,0.001363605372605168,0.0010908842980841345,0.8542305856685075,0.018647303470375673,0.01612463353105611,0.0046362582668575715,0.001363605372605168,0.0,0.001363605372605168,0.000988613895138747,0.03916956432808345,0.0011590645667143929,0.0002727210745210336,0.0,0.0002727210745210336,0.0,0.0,0.0,0.04837390059316834,0.0004772618804118088,0.0,0.0,0.0,0.0,0.0,0.0,0.991818367764369,0.0031703824913070157,0.003545373968773437,0.797095520556351,0.01240880889070703,0.11781550419308652,0.051817004158996385,0.0027613008795254654,0.008692984250357947,0.0014658757755505556,0.0,0.9751142019499557,0.019090475216472353,0.003204472625622145,0.0,0.0,0.00010227040294538761,0.00807936183268562,0.039578645939865,0.006681666325765324,0.03814686029862958,0.000681802686302584,0.0011249744323992637,0.0004772618804118088,0.0,2.7953910138405944,0.06725983500374992,0.053623781277698235,0.015476920979068658,0.006477125519874548,0.00010227040294538761,0.004772618804118088,0.005693052430626577,2.9250017045067156,0.010533851503374924,0.013840594531942457,2.326924388082089,0.044623985818504124,0.3715824640349083,0.16093952410172496,0.008386173041521783,0.028737983227653918,0.006136224176723257,0.0,2.87591191109293,0.061225881229972044,0.009954319220017728,0.0003749914774664212,0.0002386309402059044,0.0010908842980841345,0.029215245108065727,0.1245653507874821,0.003374923297197791,0.01629508420263176
