CD_MUN,NM_MUN_x,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00463,V00464,V00465,V00466,Cluster
3545308,Salto de Pirapora,-0.0566707845233846,-0.0667927686966402,-0.0566707845233846,-0.0543559105607824,-0.237916938969667,-0.051275003571099,-0.2706269924962223,-0.0407535442736964,-0.2800925486551238,-0.0461812189657972,-0.2706824477228293,-0.0770268112350716,-0.1386650164683518,-0.0787349032798714,-0.056591818033375,-0.0818849656798489,-0.1822149633531195,-0.0664613478921997,-0.1867455313035102,0.458915948019315,0.516914207887414,-0.1710793604503309,-0.0908091249138278,-0.0710108427889394,0.098322977687156,-0.4231720735737807,-0.2283875393819096,-0.2092414709442682,-0.3144713202729827,-0.2033206701545684,0
3545407,Salto Grande,-0.1252195707642469,-0.0667927686966402,-0.1252195707642469,-0.1217531440741724,-0.2958200526641186,-0.2854254413210103,-0.3451717935539033,-0.1384850482697174,-0.3560647032482223,-0.2864887754868752,-0.3469350620667769,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1249952578785498,-0.1876045146874171,-0.2238313912990037,-0.1242144386704746,-0.0369300747873414,-0.2695990473005719,-0.0595057325790505,-0.1710793604503309,-0.0892052393354501,-0.1215469140336271,-0.1425544412832155,-0.3775912272917953,-0.1669368228976127,-0.4112876600513351,-0.1884640047582516,-0.409825100751923,0
3545506,Sandovalina,-0.1374483392577218,0.1659069502140241,-0.1374483392577218,-0.1344038698564384,-0.2447867999164664,-0.2662810659074955,-0.3334015618079537,-0.158110462051643,-0.2754411922514647,-0.266840987846787,-0.3348951755914168,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1371844898254079,-0.2379471570719733,-0.2059957793221962,-0.1327396637748532,-0.1905144736058038,-0.3698413037477259,-0.2556073618099096,-0.1710793604503309,-0.0930144675840972,-0.1356303261738743,-0.1420562460009604,0.2757342360833283,-0.2812637372870024,-0.320081856818051,-0.4175682147850355,-0.3135900262987869,0
3545605,Santa Adélia,-0.1143387199987113,-0.0667927686966402,-0.1143387199987113,-0.1107112480117004,-0.2712848349969781,-0.2986792396842128,-0.3706739623367942,-0.1215746482130054,-0.3576151553827753,-0.3000910900069362,-0.3730214827633906,-0.1635808563733586,-0.1505234947374732,-0.0865014822771911,-0.1139904513001128,-0.2379471570719733,-0.2238313912990037,-0.1077829016009675,-0.1434026948271343,-0.3724792578647563,-0.3440841911598595,-0.1710793604503309,-0.0930144675840972,-0.1098514769825807,-0.1408107577953224,-0.235784149970063,-0.0354608713498145,-0.47145815523996,0.0062745737645145,-0.473313517925867,0
3545704,Santa Albertina,-0.1297049820972194,-0.0667927686966402,-0.1297049820972194,-0.1265564846044929,-0.2398797563830383,-0.2603904888571832,-0.3628271411728278,-0.1459198706232,-0.2676889315786995,-0.2607955147267599,-0.3649948917798171,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1294454774666952,-0.1976730431643283,-0.2238313912990037,-0.1247119962922248,-0.1744964688210562,-0.3364272182653412,-0.3090896243274166,-0.1710793604503309,-0.0930144675840972,-0.1273194207453172,-0.1327773588689579,-0.3927848427191238,-0.1998058107845622,-0.3618845166333062,-0.254331465140952,-0.3576977687564743,0
3545803,Santa Bárbara d'Oeste,0.2344909163517428,-0.0667927686966402,0.2344909163517428,0.2406502182026184,-0.3125040006777741,-0.2162111609798415,-0.3039759824430796,0.3349971632065439,-0.490954038954336,-0.2154544663265565,-0.3047954594030164,-0.0361994314528608,-0.1505234947374732,0.0767534013548108,0.2353747849201407,-0.2228443643566064,-0.2238313912990037,0.2583345591449399,-0.1217312765889464,-0.2476160963253187,-0.2906019286423524,-0.1710793604503309,-0.0922125247949083,0.25098346753285,0.0638229543909859,-0.6713344588868122,-0.1426423535898674,-0.3878528356094496,-0.3316541360249915,-0.3891078277793729,0
3546009,Santa Branca,-0.1148377363490548,-0.0667927686966402,-0.1148377363490548,-0.1182114038277191,-0.1024825374470515,0.5819620293374658,0.259033436071511,-0.1333247241694767,-0.0754328668941236,0.6006844048771045,0.2691057959224845,-0.1648873325263893,-0.0853018642573056,-0.0865014822771911,-0.1146574092745636,-0.2077415716412396,-0.1346533314149661,-0.1179160873122219,-0.1669585842164691,-0.0185537471631817,-0.0192289669794464,-0.1504757730583838,-0.0426925575624967,-0.1129602319543486,-0.1139082125535436,-0.4839465352830945,-0.2441074901104507,0.3766291401028692,-0.3431093465263307,0.4088413312278808,11
3546108,Santa Clara d'Oeste,-0.1390142181501789,-0.0667927686966402,-0.1390142181501789,-0.1351446259864156,-0.3370392183449146,-0.3119330380474153,-0.3706739623367942,-0.1592701864574462,-0.4227341450340026,-0.3136934045269972,-0.3730214827633906,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1387081438187652,-0.2379471570719733,-0.2238313912990037,-0.1335770168456036,-0.1905144736058038,-0.2946596114123603,-0.4556706401161395,-0.1710793604503309,-0.0930144675840972,-0.1361756118241643,-0.1425544412832155,-0.5599146124197368,-0.2812637372870024,-0.4112876600513351,-0.4175682147850355,-0.4104933998800698,0
3546207,Santa Cruz da Conceição,-0.1350851813687388,-0.0667927686966402,-0.1350851813687388,-0.1317359903570676,-0.3723699317855969,-0.1867582757282803,-0.29220575069713,-0.1541098623572056,-0.4769999697433587,-0.1852271007264209,-0.2927555729276562,-0.1688067609854815,-0.1683112121411553,-0.0864492407144289,-0.1347696419868794,-0.2379471570719733,-0.2238313912990037,-0.1303975022871022,-0.1782654111233498,-0.32763403787524,-0.3130512734027875,-0.1710793604503309,-0.0930144675840972,-0.132064032667955,-0.142865813334625,-0.4535593044284376,-0.1998058107845622,-0.3846859674416272,-0.254331465140952,-0.3817565373697583,0
3546256,Santa Cruz da Esperança,-0.140058137411817,-0.0667927686966402,-0.140058137411817,-0.1363772904839557,-0.3713885230789113,-0.3016245282093688,-0.2608184660412643,-0.1611671000204267,-0.4754495176088057,-0.3031138265669497,-0.2606492089933624,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1397718267952598,-0.2379471570719733,-0.2059957793221962,-0.1348269786758542,-0.1075977429553456,-0.3302719919922703,-0.4457665174277123,-0.1710793604503309,-0.0924130104922055,-0.137761327565812,-0.1389425254868656,-0.5548500739439607,-0.1312096621509284,-0.4562571880344127,-0.1168689391248817,-0.4572743388503443,0
