CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639
3518107.0,Guarantã,Q2 - Moderada,0,269.0,6685.0,18.0,-0.13127659680979545,-0.06679276869664023,-0.15444953534770917,-0.13127659680979545,-0.13432679789945776,-0.07406722262608528,-0.1520440807612974,-0.15248492905227506,-0.18060954645112356,-0.08707367270154143,-0.07364806932819491,-0.13318111145524414,-0.12861671259099194,-0.14272029442116196,-0.3060424609971031,-0.3392866776809285,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.14912035037874993,-0.1141941702579494,-0.3076479314069701,-0.34091511882909686,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.17207295136805845,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.13099787964860637,-0.22284436435660648,-0.22383139129900373,-0.1267629045379757,-0.19051447360580384,-0.34653937571395765,-0.23447856674126485,-0.1710793604503309,-0.09221252479490835,-0.0930219093214691,-0.12605211779798167,-0.12970739583451807,-0.1367006467167174,0.4732512366385983,0.7812345809061308,-0.08325594412704426,-0.27256802065453906,-0.2812637372870024,-0.2706787134000221,-0.4175682147850355,-0.2614626943033382,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.13159901813081745,-0.14563729077057458,-0.304730502049206,-0.34490626711659234,-0.23355896078616217,-0.18609456152645137,-0.1496033323508948,-0.09663682465758595,-0.13403101322879915,-0.21067588817757202,-0.226605997247992,-0.12973399904525038,-0.1865973335288097,-0.3383705507387716,-0.22759386617280153,-0.1753539203166574,-0.09317770791269855,-0.09596943407107297,-0.12845523850377924,-0.1328448254111161,-0.138561247277195,0.5004526452599851,0.7408795857685199,-0.0865582707511094,-0.26715008521709216,-0.2880365688844293,-0.26499783695695617,-0.25589764286390554,-0.2086593307754493
3518206.0,Guararapes,Q3 - Alta,8,2436.0,33257.0,810.0,-0.07762373541769226,-0.06679276869664023,-0.15348086020733478,-0.07762373541769226,-0.0811293992938634,-0.07406722262608528,-0.15118508219116983,-0.07115962251792665,-0.1380282588676676,-0.08644891745407769,-0.05857863929532048,-0.05272272892505912,-0.07546746026513128,-0.10248253744705157,-0.14552423637609477,-0.35694202529985297,-0.1851270058469016,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.06836217722115115,-0.05217608487582813,-0.1444201571662379,-0.3589749485421371,-0.17843904031097838,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.12895923831804382,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.08594423894106061,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.0772042692265289,-0.23794715707197336,-0.22383139129900373,-0.07096970536732672,-0.1443449304027078,-0.28366813592473383,-0.2773964317244495,-0.1710793604503309,-0.0930144675840972,-0.08241389487142242,-0.12605211779798167,-0.07208887878721379,-0.1322791635867028,0.3365086977926422,0.36451862002522395,-0.026041326318816244,0.3200982534518946,-0.22981662581177703,-0.19657399827297878,-0.31733512289831756,-0.18393999543831185,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.07892653895948831,-0.09956557116876735,-0.1429946387000166,-0.345583832963774,-0.17610595438956614,-0.18609456152645137,-0.1496033323508948,-0.09663682465758595,-0.08068397877489837,-0.22969953243137023,-0.22101257456675474,-0.07415497583041984,-0.13432748037331585,-0.27373105541857173,-0.2655797686700762,-0.17288808358752825,-0.09344336244348472,-0.09201456534423606,-0.12845523850377924,-0.0756473073536203,-0.13397693089879806,0.3942966161780681,0.5530530123072752,-0.02903141175862803,0.2879002379281349,-0.22246743660343501,-0.19285007988224087,-0.240556885870249,-0.21308325206003825
3518305.0,Guararema,Q1 - Baixa,8,49.0,30465.0,15.0,-0.08085300214462769,-0.06679276869664023,-0.12538928113647702,-0.08085300214462769,-0.08069874750301996,-0.06995946415457316,-0.1262741236574693,-0.08439242564650765,-0.011885196402392039,-0.07706023442969215,-0.07364806932819491,-0.13318111145524414,-0.09297361099310694,1.2155493556317354,0.944232517931668,0.02951391702549324,-0.17265349760611853,-0.1646166472978524,-0.13275952710987762,0.09402052062752615,-0.1013019463906315,1.8068160244532565,0.9498104775586707,0.016268179939921173,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.07555787094083186,-0.05808290701612585,0.6084191144862954,0.31603332735782697,0.4426671371664845,1.4931907032706428,-0.055251871442178864,-0.08964190350816117,0.991784364649758,-0.07828214306926531,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,16.35409552507689,-0.08149924859648314,-0.21781010011815086,0.6798396155259109,-0.09851134006396356,0.00923946841575458,0.8497728163593147,0.3267550522696113,-0.04745783609864832,-0.05532315649222116,-0.0930219093214691,-0.12605211779798167,-0.08529481976607489,-0.025354001132688337,-0.20033238063963,-0.26055532129613646,-0.08325594412704426,-0.10697009112480022,0.19033478456923003,1.1499783466850906,0.16091991553259363,1.129936090498255,0.06549858512448993,1.3601334550085233,0.1985436003543425,-0.15682876650646943,-0.09350909936733295,1.220336441545603,0.9526517584711376,0.024367119597401874,-0.15558702353363899,0.347339700890617,-0.1389657541203575,0.08602013415525908,-0.08133264747362616,-0.17126976793756146,0.5918981884397251,-0.09942571007761411,0.014641601119841623,0.786710050039468,0.28923147009011835,-0.017540369652392244,-0.05186842837544801,-0.062748536765643,-0.12845523850377924,-0.08516878768404218,-0.025649534877278564,-0.167070859644951,-0.2217316032203591,-0.08229702193685152,-0.02889735216890508,0.20515733914217965,1.094792973777573,0.1352916604743357,0.9046941925127697
3518404.0,Guaratinguetá,Q1 - Baixa,4,41.0,123192.0,51.0,0.09589055899886902,0.1736636075110463,0.4519411025266687,0.09589055899886902,0.1052519348086024,0.23264540991348756,0.4054459912515181,0.15329146936618476,0.15043595250597017,-0.01651103836299868,-0.06862492598390343,-0.02973461963072055,0.09286937027217655,-0.017099979965402686,0.3757918325765377,0.8593152551149422,-0.2225475305692508,-0.1646166472978524,0.16950307299685385,-0.08177304395473878,0.14831749431891852,0.08426370296483864,0.3906042139561621,0.8751134151822791,-0.21865182765272692,-0.15418254090073533,0.18202678053264235,-0.07890031282061588,0.16336480092258565,-0.16831121214115533,-0.12679840201214815,0.09930352821109031,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.015783820151371416,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,0.09634279543571846,-0.22284436435660648,-0.06925608750000518,0.08863707124874193,-0.16601634864089573,-0.04449362931398038,0.9441120331815751,0.13797445042887554,0.1628052821671466,-0.03998183707123572,-0.12605211779798167,0.10862630690025758,-0.039054371394705335,0.15924985114047685,-0.46891330173658996,-0.056331418099642844,-0.16797985463575663,-0.046893562788753555,0.4279324044215915,0.04636781051920173,0.4709931501455313,-0.09869405333472189,-0.21360675891614378,-0.11030946041571611,-0.15682876650646943,0.10230542563565202,-0.003905206804709611,0.3969699207573083,0.7798530392049313,-0.1966248852454933,0.25843399048777227,0.2262577651280895,-0.0721519776317354,0.10573342572102624,-0.1060458447816819,-0.06066779103795368,0.09855295579058829,-0.14623339136984498,-0.03770118981884418,0.8779044276478835,0.19780937135821958,0.1539474193511427,-0.005007453353824233,-0.12845523850377924,0.11976669835396438,-0.04350544717113461,0.11001436880615457,-0.43303649836425934,-0.060990777865562125,-0.13100566633241384,-0.021958930642713474,0.39880473038016995,-0.06797336969161318,0.291243774383102
3518503.0,Guareí,Q1 - Baixa,0,21.0,19244.0,4.0,-0.11855454778609598,-0.06679276869664023,1.0118353336630752,-0.11855454778609598,-0.12164529290276169,-0.07406722262608528,0.8821901976723387,-0.13281790868723156,-0.17900874616603124,-0.08707367270154143,-0.07364806932819491,-0.13318111145524414,-0.11737805318149484,-0.19179072975544295,-0.049802359308521,-0.1352693274178016,-0.14770648112455237,-0.1646166472978524,-0.07878406280510415,-0.08799582500189859,-0.13169751395668308,-0.19326722912015398,-0.04466985068579044,-0.13222375325618743,-0.13822625296922983,-0.15418254090073533,-0.07259411598728382,-0.0855851965801839,-0.17043985617677002,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.11840042342428275,-0.2077415716412396,-0.17626975936085035,-0.12236376702859882,-0.14057598810041422,-0.10472691498617381,0.32543450257782097,-0.16335301517835074,-0.09100961061112507,-0.0930219093214691,-0.12605211779798167,-0.11630715766992146,-0.13115822420162868,0.2048306974224622,-0.19110266114931865,-0.08325594412704426,-0.019813286109148214,-0.1440714400197348,-0.1655386902283196,-0.1426431627528949,-0.1511933381591197,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.12023323112629175,-0.20507332598206632,-0.07657646284188557,-0.14570190804518995,-0.1473794511912681,-0.18609456152645137,-0.04677340945570097,-0.0902707644308648,-0.1214741756761689,-0.17126976793756146,-0.17067177043561954,-0.12529330007622397,-0.13781213725034877,-0.1242798304755128,0.2592768726922675,-0.16220279109463528,-0.09165019436067803,-0.08885067036276655,-0.12845523850377924,-0.11926198285175961,-0.13324344027825455,0.19637859585584982,-0.010426708076458825,-0.0865582707511094,-0.07078794259495995,-0.1559480270430061,-0.18248153994335964,-0.17152347939879467,-0.16294547750136348
3518602.0,Guariba,Q3 - Alta,8,2624.0,40857.0,1072.0,-0.07046543190931671,-0.06679276869664023,-0.14282543366321632,-0.07046543190931671,-0.06875519356500535,-0.06995946415457316,-0.14173609791976616,-0.059410955133115305,-0.1681233042274034,-0.08707367270154143,-0.018393492540988644,-0.13318111145524414,-0.06843027703034833,-0.02495124961888764,-0.25449991180687104,-0.31182280360704606,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.05649522981293225,0.029997878255482533,-0.2623068830067667,-0.31282205038658983,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.16227438022032786,-0.12087729906466979,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.07013796447997768,-0.16243319349513896,-0.22383139129900373,-0.06122485731207252,-0.1744964688210562,-0.3430221035579171,-0.3856815064512538,-0.1710793604503309,-0.0916110677030167,-0.0930219093214691,-0.12605211779798167,-0.06130225115331727,-0.1419939715906785,-0.6713344588868122,-0.46891330173658996,-0.08325594412704426,-0.15054849363262623,0.0588588330214319,-0.32831571405438914,0.24110638904196796,-0.3389853931683645,-0.09869405333472189,-0.1689616464643802,-0.11030946041571611,-0.15682876650646943,-0.0667347055239473,-0.0007399741603106417,-0.25200156854351413,-0.2900234334948794,-0.23355896078616217,-0.18609456152645137,-0.1496033323508948,-0.09663682465758595,-0.06838747648597159,-0.17670509486721808,-0.2060967807501221,-0.0586782066161068,-0.17091637758216152,-0.3315973917758349,-0.369769672662601,-0.1753539203166574,-0.09238074432034002,-0.09596943407107297,-0.12845523850377924,-0.05903737721220822,-0.1435810737115396,-0.6942524955941324,-0.5034714634122262,-0.0865582707511094,-0.14147831393892754,0.08447212465397284,-0.30344783923030744,-0.09481969443051208,-0.2823913521852651
3518701.0,Guarujá,Q1 - Baixa,7,26.0,324977.0,86.0,0.42549946213092066,0.29389179561488954,-0.005273563730050722,0.42549946213092066,0.47298744668122605,0.3257546019344293,0.014601641843457913,0.5565764748543497,0.3265239838661264,0.16850328644841406,0.2135082918538013,3.5793985395804353,0.40238968945731723,-0.022007023498830783,-0.2309376036056221,5.2123392958253145,-0.2225475305692508,3.477055443306546,0.018371772943488112,3.1276262811179385,0.5235108148754395,0.05635556454288407,-0.23056814912662435,5.27769856967231,-0.21865182765272692,3.5233565828056923,0.02704014786833945,2.8791607507882393,0.339085843505221,-0.16831121214115533,-0.12679840201214815,0.2709853326887874,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,1.1005008124513656,0.1694299336950258,-0.0989032291885383,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,0.3899795257565918,0.40796740972239826,10.147739966861987,6.2445505522898594,0.3603338716037338,2.357290522744639,1.3030612654690332,-0.054883808657784486,10.104959851283285,0.8316255683506492,2.2805213238764748,1.2194323661009168,0.3617453987043893,1.020295621910618,-0.6915926127899168,-0.46891330173658996,0.21291384217437137,0.119637601915895,0.9577541974080083,2.4534612845607757,1.9851621878708599,2.4003727331052813,-0.09869405333472189,-0.07967142156085297,-0.11030946041571611,0.10273876274093822,0.44580306653285856,0.024230194478836783,-0.2089058055821314,5.677298982633831,-0.22124760227260587,2.5699824609617354,0.13761127987361207,3.130466013349515,0.4529859561329488,8.715489762051028,6.157353756270786,0.3999973727285088,2.250339375809548,1.3765638501595607,0.012042913010005513,9.812928723809124,0.8535486261765403,2.219210718619249,0.8571774789557857,0.39855696781499234,1.1491732234145031,-0.6564681462598907,-0.10433999480708116,0.27032131744298804,0.14913765714182814,1.0732356339057776,2.6412175034119647,1.389398544705756,3.492688143997305
3518800.0,Guarulhos,Q1 - Baixa,5,76.0,1404694.0,1071.0,2.4395982819586615,0.9532076658617719,1.233661940808814,2.4395982819586615,2.6302672603324986,1.1103364699932474,1.1278637887288336,2.8323253406376816,1.475258268448382,1.6981818012385055,2.696615485048556,1.039212462556023,2.435875222232643,0.863223629931598,0.562817653923951,0.14917793977598115,1.1620118841576705,1.453904281859658,0.7632331803493622,3.043618736981281,2.831479253875577,1.4114507301422337,0.5538319881968944,0.15071357891477627,1.2290085166502205,1.6845870209524785,0.7134095210959664,2.250781677388844,1.5034827148938736,-0.16831121214115533,0.27175015442082945,-0.15821917850545533,1.4931907032706428,-0.055251871442178864,-0.08964190350816117,0.6656350212449356,1.7032944579571736,-0.06994365857954556,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,1.7066076494118743,2.4336912672605746,5.259469391321573,2.760661012820122,2.3562923390305923,2.599445065667,1.7018319961601238,1.1243670661109506,4.526538564913607,4.874219168651652,2.0975330746131697,0.5466901241514676,2.5208822766668395,1.2366369232299228,0.6555746217665398,-0.46891330173658996,3.2957720723118342,13.001413383229261,2.5397528752711875,1.1227432804418183,4.075738104365262,1.0189984352258898,0.040869689355608155,-0.1578003683514393,-0.054715909477105557,0.05082525689145669,2.6265962387255803,1.3304161990674783,0.8618971517642257,0.25067411255606986,1.5023425896252756,3.59239813059445,1.378662073436296,3.121651468420209,2.623945584221945,5.408093325354969,3.110802869223565,2.5395708425752197,2.753291518394633,1.9499264806307641,1.3693334748126256,4.858240789412299,4.961431049355894,2.299890040646722,2.386607557772352,2.7222596868730378,1.2975217014194278,0.9934484413353288,0.15392154370213026,3.3330939026908393,11.962284157289302,3.1890279965671353,1.3922404632742287,3.5677860378049817,1.5402642170653822
3518859.0,Guatapará,Q3 - Alta,0,709.0,7760.0,55.0,-0.1299114716214995,0.006895475625070154,-0.16704231217257645,-0.1299114716214995,-0.13243972070541016,-0.019297109672590136,-0.16321106217295628,-0.15038758752215745,-0.18060954645112356,-0.08707367270154143,-0.07364806932819491,-0.13318111145524414,-0.1262208294830971,-0.35274175765188454,-0.30309717247194695,-0.2863206348241552,-0.06039192343907085,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.145416424369518,-0.44599092705229815,-0.30462519484695655,-0.2867356296899761,-0.044396415838483236,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.17207295136805845,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.12968121261283727,-0.19767304316432835,-0.17626975936085035,-0.12497291065484994,-0.00018288733997930598,-0.3285133559142501,-0.43520211989338997,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.12605211779798167,-0.12694336167615178,-0.1434262830271621,-0.03826714941479311,-0.19110266114931865,-0.08325594412704426,-0.15054849363262623,-0.21266758865336857,-0.41445452821915746,-0.2801056887689652,-0.41316659639265696,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.1286335551496328,-0.36157649562179317,-0.304730502049206,-0.28324777502306303,-0.0817188724523012,-0.18609456152645137,-0.1496033323508948,-0.09663682465758595,-0.13221300530393665,-0.1957287391210163,-0.17812966734393587,-0.12748945270595005,-0.006266340142355915,-0.3148117369546441,-0.418608690159097,-0.1753539203166574,-0.0932441215453951,-0.09913332905254249,-0.12845523850377924,-0.1294603568870039,-0.14541480026289838,-0.015933462307984318,-0.12781831648973674,-0.083362334140416,-0.10482404731612953,-0.21629063428710948,-0.4019489686496792,-0.18302904714403706,-0.36202193530786625
3518909.0,Guzolândia,Q3 - Alta,0,1590.0,5346.0,85.0,-0.13509091718885774,-0.06679276869664023,-0.1709170127340741,-0.13509091718885774,-0.13899904521820636,-0.07406722262608528,-0.1666470564534667,-0.15840369794659,-0.18060954645112356,-0.08707367270154143,-0.07364806932819491,-0.13318111145524414,-0.1310878287433376,-0.3655000708387976,-0.2913160183713225,-0.3706739623367942,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.15296811817474817,-0.4661468048014875,-0.2925342486069023,-0.3730214827633906,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.17207295136805845,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.1347753916245902,-0.23794715707197336,-0.22383139129900373,-0.1292749637502268,-0.18203435342564334,-0.36236710041613984,-0.37775820830051204,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.12605211779798167,-0.13246516234173158,-0.1378215861017915,-0.4738174583315422,-0.26055532129613646,-0.08325594412704426,-0.27256802065453906,-0.24267840368058338,-0.43788935266104295,-0.34024554390099593,-0.43789366413408776,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.13484420053837765,-0.3798645064560983,-0.2930692956008318,-0.3672659400735865,-0.23355896078616217,-0.18609456152645137,-0.1496033323508948,-0.09663682465758595,-0.13868016714643677,-0.22969953243137023,-0.226605997247992,-0.13308699178003677,-0.17556258675153877,-0.35412550745690685,-0.36282367906309937,-0.1753539203166574,-0.0937090169742709,-0.09913332905254249,-0.12845523850377924,-0.1364375689213275,-0.1394093458071984,-0.4837396921605002,-0.5269497850948817,-0.0865582707511094,-0.26715008521709216,-0.24717464586873722,-0.42938239723796917,-0.22138093962817834,-0.3915147438717926
3519006.0,Herculândia,Q3 - Alta,0,2518.0,9649.0,243.0,-0.12549489012995368,-0.06679276869664023,-0.16123026133033003,-0.12549489012995368,-0.1284902758898862,-0.06995946415457316,-0.15805707075219066,-0.1435356793877478,-0.18060954645112356,-0.08707367270154143,-0.07364806932819491,-0.13318111145524414,-0.12278904522468732,-0.1279991638208777,-0.3119330380474153,-0.3706739623367942,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.1400583178124737,-0.09403829250875999,-0.31369340452699723,-0.3730214827633906,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.17207295136805845,-0.16831121214115533,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.0865711376942075,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.12518499592300567,-0.22284436435660648,-0.22383139129900373,-0.12086502638747318,0.014892881869194914,-0.3500566478699981,-0.35002666477291583,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.12605211779798167,-0.12245572345077706,-0.14149577630842333,0.032636389246073025,0.017255319291134833,-0.08325594412704426,-0.20284257664201744,0.2546436739132617,-0.5132608150552153,0.650630164464844,-0.5174212603835544,-0.09869405333472189,-0.2582518713679074,-0.11030946041571611,-0.15682876650646943,-0.12579702534154313,-0.11996373709933848,-0.3087865738573361,-0.36658837422640483,-0.23355896078616217,-0.18609456152645137,-0.1496033323508948,-0.0946780368955179,-0.128177808716533,-0.21611121510722867,-0.2191481003396757,-0.12376774599345518,-0.008008668580872376,-0.33984297660027957,-0.33699326536495255,-0.1753539203166574,-0.0937090169742709,-0.09676040781644035,-0.12845523850377924,-0.12543212931494874,-0.1433289363107278,0.03804417959807521,0.13044322201947467,-0.07164389990120683,-0.19122339006986772,0.23461593480465534,-0.49418577185597695,0.23884177018151717,-0.4298553950048968
3519055.0,Holambra,Q3 - Alta,0,872.0,15605.0,136.0,-0.11482626470881706,-0.06679276869664023,-0.13798205796134427,-0.11482626470881706,-0.1156096755929007,-0.07406722262608528,-0.1305691165081073,-0.12936973701907212,-0.11305577442022727,-0.08632743726707084,-0.07113649765604918,-0.13318111145524414,-0.11610487858309661,0.25769445790657075,0.10040735547444089,-0.3275164459349789,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,-0.09266291078726846,-0.1309063841294685,0.3648955393189373,0.059614560634677356,-0.33088188009963004,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,-0.09059885939985994,-0.14333047600138205,0.35346183170018564,1.2016967860977772,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,-0.08582234196128205,-0.11627897155393396,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,-0.11448492014324013,-0.23794715707197336,-0.22383139129900373,-0.11409338851097026,-0.1509405794317215,0.013981020280192791,-0.30182660102257,-0.14790032463439043,-0.09221252479490835,-0.0930219093214691,-0.12605211779798167,-0.11020873309828794,-0.1364515490755898,-0.7878188438296637,-0.46891330173658996,-0.08325594412704426,-0.17669553513732184,-0.044035389929018814,0.06437593875558406,-0.06245668924352057,0.031920622953097666,0.23790085550666237,0.6234890995544239,-0.11030946041571611,-0.15682876650646943,-0.11745133401866606,0.31930021544002957,0.09479257105161285,-0.30899527721596537,-0.23355896078616217,0.08062256968208281,-0.1496033323508948,-0.09663682465758595,-0.11525867125524879,-0.2147523833748145,-0.226605997247992,-0.11542559224780104,-0.15058921246613616,0.027674518432109673,-0.2759987590693287,-0.14576387956710768,-0.0926463988511262,-0.09676040781644035,-0.12845523850377924,-0.11087891466126637,-0.13693381496286408,-0.7698211942626157,-0.5269497850948817,-0.08016639752972259,-0.14933279964381282,-0.08610264700455568,0.11302184831475573,-0.07947893743685557,0.18654430398116353
3519071.0,Hortolândia,Q2 - Moderada,7,482.0,237570.0,1145.0,0.3189623392426456,-0.004739510320463064,0.045097543569418364,0.3189623392426456,0.35422493597923216,0.014934210923344335,0.11080948169774965,0.40149762019099267,0.8374994348675979,0.13556480145713168,-0.040160447032918385,-0.0642167835722284,0.32153731530176416,-0.33900203575828586,-0.2250470265553099,-0.3706739623367942,-0.2225475305692508,-0.1646166472978524,-0.13275952710987762,1.1363363460267961,0.4058482333006145,-0.5824307148929649,-0.22452267600659723,-0.3730214827633906,-0.21865182765272692,-0.15418254090073533,-0.12794648479596343,1.2296656831148267,0.8646158760618387,-0.14459425560291256,-0.12679840201214815,-0.15821917850545533,-0.093632420337103,-0.055251871442178864,-0.08964190350816117,-0.09538011336631716,0.13510722696023367,0.15883694923149724,-0.06428937467579754,-0.11165734778986844,-0.10398411512397698,-0.05581455721859474,-0.08221103490529011,-0.1037560206141391,0.3172668748348104,-0.1523646650182277,2.552578873090701,0.33279830468297195,-0.03127666133390113,0.272940182768674,-0.0852564515689613,-0.03458059397868139,0.035897835778010756,-0.042633840683747384,-0.12605211779798167,0.3291348097565895,0.20543496337201617,-0.8080769977327683,-0.46891330173658996,-0.08325594412704426,-0.24642097914984343,0.2560727603431291,-0.1047348214061302,0.37570511243270344,-0.08837322011332249,-0.06585552564287953,-0.2582518713679074,0.18310094731583956,-0.15682876650646943,0.3570795609793605,-0.3162081610520746,-0.2058637517260338,-0.3591351499074068,-0.23355896078616217,0.08062256968208281,-0.1496033323508948,1.0703109845944507,0.35228827613245023,-0.01636295044234751,2.4172184567501467,0.37166631246633425,0.032355273578092314,0.2993370898803301,-0.07868912838348484,-0.010964805041381196,0.040645761970838176,-0.028736665714845643,0.10945610708990886,0.3676470664689049,0.20510203002933097,-0.8022077794062514,-0.620863071825504,-0.07377452430833577,-0.15195096154544127,0.29590881932819346,-0.07944417430072731,0.4267660433538095,0.10691372085856243
