CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00051,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639
3511102.0,Catanduva,Q4 - Muito Alta,4,3031.0,123114.0,3731.0,44039,0,54,44039,115534,6,68,39661,480,3848,4,0,0,43150,714,89,3,0,0,0,6,38933,554,89,3,0,0,0,6,474,5,0,0,0,0,0,0,3693,152,0,0,0,0,0,0,43994,10,15,43232,6,494,192,10,6,3,0,42543,1265,124,0,0,39,188,621,69,579,5,0,111,40,113157,2004,257,22,3,7,7,35,115429,47,44,113288,110,1411,572,48,27,36,0,112047,2938,361,25,0,135,569,1766,29,151
3511201.0,Catiguá,Q4 - Muito Alta,0,3302.0,7905.0,261.0,2510,0,6,2510,6991,4,6,2504,4,0,0,0,0,2398,95,9,0,0,0,0,0,2392,95,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,0,0,2399,0,19,84,0,0,0,0,2437,28,32,10,0,0,101,4,101,4,0,0,0,0,6675,283,28,0,0,0,0,0,6981,9,0,6673,0,54,254,0,10,0,0,6778,89,93,29,0,0,296,17,34,0
3511300.0,Cedral,Q4 - Muito Alta,0,8950.0,9452.0,846.0,4656,0,51,4656,12560,0,56,4648,0,4,0,0,0,4134,451,60,0,0,0,0,0,4126,451,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4640,13,0,4063,30,345,195,0,0,0,0,4422,18,165,3,0,36,83,423,83,423,0,0,0,0,11107,1277,164,0,0,0,0,0,12518,36,0,10920,96,967,553,6,0,0,0,11891,61,474,12,0,119,248,1196,14,102
3511409.0,Cerqueira César,Q1 - Baixa,0,59.0,20391.0,12.0,7391,0,34,7391,20231,3,34,7333,9,39,0,0,0,6728,430,26,190,0,0,0,0,6670,430,26,190,0,0,0,0,9,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,7379,0,6,6634,7,168,548,4,0,0,0,6767,273,234,12,27,51,62,590,62,590,0,0,0,0,18347,1293,61,501,0,0,9,6,20203,7,15,18108,58,470,1555,14,5,0,0,18467,790,669,36,105,153,190,1686,20,213
3511508.0,Cerquilho,Q2 - Moderada,8,488.0,50631.0,247.0,15904,0,117,15904,44533,0,161,15464,242,181,0,0,0,15025,572,106,76,80,0,13,0,14618,550,103,66,80,0,13,0,208,19,0,10,0,0,0,0,181,0,0,0,0,0,0,0,15888,3,0,14865,25,299,667,5,6,0,0,15508,301,45,7,0,24,57,796,55,764,0,30,0,0,41969,1725,282,259,258,0,31,0,44483,24,18,41551,92,941,1898,12,21,0,0,43415,869,143,23,0,67,217,2335,24,296
3511607.0,Cesário Lange,Q3 - Alta,0,957.0,18595.0,178.0,6133,0,11,6133,17921,0,17,6070,41,3,6,0,0,5051,357,613,42,4,0,0,28,4995,351,613,41,4,0,0,28,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6052,66,7,4428,37,344,1282,0,0,3,0,5987,52,31,0,0,37,139,911,139,904,0,0,0,0,14784,1074,1784,138,20,0,0,105,17679,200,36,12979,107,998,3807,5,0,11,0,17500,167,111,3,0,124,460,2661,45,327
3511706.0,Charqueada,Q4 - Muito Alta,0,3187.0,17539.0,559.0,5340,0,5,5340,15529,0,5,5332,0,0,0,0,0,5195,56,44,21,0,0,3,0,5187,56,44,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5335,0,3,4441,7,96,700,31,28,0,0,5257,28,29,0,0,0,0,123,0,123,0,0,0,0,15080,200,145,72,14,0,12,0,15506,0,22,12832,32,317,2111,122,92,9,0,15259,114,115,8,3,21,26,417,0,49
3511904.0,Clementina,Q3 - Alta,0,2732.0,8894.0,243.0,2566,0,13,2566,6963,0,17,2561,0,3,0,0,0,2464,84,4,0,0,0,0,0,2459,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2563,0,0,2465,3,48,37,0,0,0,0,2480,20,54,4,0,0,0,91,0,91,0,0,0,0,6699,221,32,4,0,0,0,0,6959,0,0,6705,14,137,96,0,0,0,0,6734,63,147,16,0,0,16,239,0,19
3512001.0,Colina,Q3 - Alta,0,882.0,18601.0,164.0,6560,0,15,6560,18444,7,34,6510,21,17,9,0,0,6257,229,33,25,0,0,0,0,6208,229,33,25,0,0,0,0,21,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6548,0,0,6256,108,129,8,9,27,0,0,6316,22,162,7,7,34,120,175,120,175,0,0,0,0,17561,682,94,78,0,0,0,16,18409,20,9,17551,326,354,52,39,100,6,5,17752,79,460,25,17,106,363,516,59,65
3512100.0,Colômbia,Q4 - Muito Alta,0,3439.0,6223.0,214.0,2323,20,0,2323,6394,62,0,2311,4,0,0,0,0,1924,302,77,0,0,0,0,0,1915,300,77,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,20,5,1930,63,189,115,0,0,0,0,2074,13,209,8,0,0,209,174,209,173,0,0,0,0,5204,927,251,4,0,0,0,4,6328,48,15,5238,203,610,332,0,0,0,0,5626,48,651,46,3,10,628,558,90,85
3512209.0,Conchal,Q2 - Moderada,8,119.0,28491.0,34.0,9453,0,58,9453,28026,0,58,9238,8,199,0,0,0,8833,223,185,177,0,0,3,0,8624,221,184,175,0,0,3,0,3,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,9419,19,0,8791,64,115,338,0,106,0,0,9038,246,144,0,0,0,120,476,120,471,0,5,0,0,26184,698,581,523,0,0,19,7,27939,74,4,26023,255,371,995,0,364,5,0,26782,766,420,20,11,16,403,1432,40,163
3512308.0,Conchas,Q1 - Baixa,0,11.0,18138.0,2.0,5588,0,63,5588,15146,0,63,5562,0,23,0,0,0,4457,532,343,169,11,0,32,12,4431,532,343,169,11,0,32,12,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,5500,9,70,4103,133,613,628,41,15,0,0,4756,472,313,4,7,8,22,1097,22,1097,0,0,0,0,11986,1498,987,455,42,0,91,67,14895,34,210,11051,394,1688,1780,142,49,22,0,12913,1249,885,18,36,31,79,3076,6,317
3512407.0,Cordeirópolis,Q3 - Alta,8,2186.0,25116.0,549.0,8524,0,12,8524,24461,12,18,7988,14,514,0,0,0,8174,228,79,15,0,0,0,0,7639,228,79,15,0,0,0,0,14,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,8470,27,9,7858,59,149,396,0,28,0,0,8235,200,53,5,3,0,113,219,113,219,0,0,0,0,23433,722,236,53,0,0,0,8,24305,104,41,22488,212,456,1197,0,96,0,0,23652,601,167,14,6,13,344,676,20,78
3512506.0,Coroados,Q4 - Muito Alta,0,7681.0,6197.0,476.0,2021,0,0,2021,5399,0,0,2016,3,0,0,0,0,1736,241,37,0,0,0,0,0,1732,240,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,1740,120,40,120,0,0,0,0,1925,9,63,4,0,12,51,229,51,228,0,0,0,0,4597,679,120,3,0,0,0,0,5398,0,0,4605,343,111,338,0,0,0,0,5121,36,176,24,4,34,163,638,24,59
3512605.0,Coronel Macedo,Q1 - Baixa,0,0.0,4591.0,0.0,1654,0,0,1654,4280,0,0,1650,0,0,0,0,0,1390,100,9,146,0,0,0,0,1388,99,9,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,1324,7,171,138,0,0,3,0,1491,22,111,3,0,21,5,254,5,252,0,0,0,0,3557,287,37,395,0,0,0,0,4274,4,0,3396,21,472,371,5,0,7,0,3853,60,280,18,4,65,14,707,0,74
3512704.0,Corumbataí,Q2 - Moderada,0,516.0,4072.0,21.0,1458,0,0,1458,4186,6,0,1444,10,0,0,0,0,992,250,49,138,11,0,0,7,980,250,49,136,11,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,0,5,911,6,261,245,7,0,4,0,1054,190,189,5,0,8,25,434,25,432,0,0,0,0,2808,743,146,418,37,0,6,20,4161,4,20,2587,38,767,728,32,8,18,0,3004,553,567,21,4,32,84,1287,4,157
3512803.0,Cosmópolis,Q3 - Alta,6,687.0,74662.0,513.0,21678,0,110,21678,59640,5,112,20207,113,1306,11,0,8,20588,461,345,13,183,0,0,37,19137,452,340,13,177,0,0,37,110,0,0,0,0,0,0,0,1298,4,0,0,3,0,0,0,21624,11,4,20213,83,474,580,12,224,0,0,20488,1084,38,5,3,9,61,1000,51,991,0,3,7,0,56552,1339,992,54,535,3,4,139,59502,83,30,55549,292,1396,1673,40,629,15,0,56357,3067,128,23,9,33,228,2844,17,304
3512902.0,Cosmorama,Q4 - Muito Alta,0,3251.0,7289.0,237.0,3267,0,0,3267,8717,0,0,3257,0,3,0,0,0,2686,495,64,7,0,0,0,0,2676,495,64,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3256,6,0,2687,8,311,247,0,0,0,0,2764,148,318,8,17,0,32,535,32,535,0,0,0,0,7148,1353,179,26,0,0,0,0,8689,18,7,7157,20,864,655,5,5,0,0,7356,384,893,33,43,0,94,1470,8,157
3513009.0,Cotia,Q2 - Moderada,7,100.0,257882.0,259.0,95891,20,317,95891,273618,118,393,69763,10547,14870,359,0,145,89644,2690,2494,143,286,5,7,182,64643,1776,2418,136,212,5,7,154,9823,603,47,3,5,0,0,0,14505,273,0,0,65,0,0,9,95185,97,431,58659,2985,19734,8264,453,4710,208,0,84492,10712,283,5,49,55,1192,4732,878,3955,178,499,103,242,255429,8251,7484,507,947,20,67,677,271546,521,1429,164919,8873,57654,25216,1596,14223,822,14,240807,31233,1002,30,206,221,3969,14088,400,1885
3513108.0,Cravinhos,Q2 - Moderada,8,142.0,35858.0,51.0,11347,0,57,11347,33204,12,57,11213,75,48,0,0,0,11140,76,8,110,0,0,0,0,11007,75,8,110,0,0,0,0,75,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,11342,3,0,11111,20,67,127,0,0,5,0,11177,74,86,0,0,0,6,188,6,187,0,0,0,0,32613,230,23,323,8,0,0,0,33193,10,0,32523,70,196,381,0,13,12,0,32720,222,243,3,0,9,34,552,0,58
3513207.0,Cristais Paulista,Q2 - Moderada,0,682.0,8803.0,60.0,3262,0,5,3262,9261,4,5,3074,163,22,0,0,0,2465,584,30,158,0,0,0,3,2404,462,30,157,0,0,0,3,37,121,0,0,0,0,0,0,22,0,0,0,0,0,0,0,3252,6,0,2371,115,564,181,0,0,5,0,2737,258,219,0,0,36,37,744,34,624,3,118,0,0,6975,1711,81,465,0,0,0,12,9227,25,8,6681,316,1711,513,3,0,23,0,7782,756,611,3,0,97,109,2168,3,280
3513306.0,Cruzália,Q3 - Alta,0,1286.0,2021.0,26.0,822,0,0,822,2108,0,0,818,0,0,0,0,0,697,67,48,0,0,0,0,0,693,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,699,0,7,106,0,0,0,0,754,34,24,0,0,4,0,115,0,115,0,0,0,0,1759,213,130,6,0,0,0,0,2106,0,0,1764,0,41,297,0,0,0,0,1920,90,72,5,0,16,15,332,0,39
3513405.0,Cruzeiro,Q1 - Baixa,6,18.0,82895.0,15.0,26774,9,54,26774,74847,29,65,24715,240,1711,42,0,0,26314,58,54,201,9,0,76,7,24258,58,54,200,9,0,76,7,240,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,26667,26,41,25287,52,251,372,73,665,7,0,25769,846,100,0,0,11,67,358,67,357,0,0,0,0,73586,203,165,584,25,11,211,32,74589,116,110,70582,172,759,1137,224,1909,29,0,71919,2513,327,9,10,46,215,1022,20,135
3513504.0,Cubatão,Q1 - Baixa,6,35.0,132521.0,47.0,40067,0,59,40067,112321,0,59,30403,1258,8009,302,0,0,38595,44,0,1136,26,3,20,146,28988,44,0,1120,20,3,15,121,1222,0,0,0,6,0,5,22,7991,0,0,7,0,0,0,0,39780,213,19,30418,777,662,1075,3328,3567,23,0,28351,11338,0,0,291,0,731,675,711,640,6,27,6,0,108120,163,33,3369,74,13,94,428,111603,632,53,84816,2390,2015,3193,9562,10148,108,0,79012,32339,17,0,895,18,2206,1974,281,253
3513603.0,Cunha,Q1 - Baixa,0,5.0,21373.0,1.0,8573,0,39,8573,22062,3,43,8371,0,181,0,0,0,5113,263,572,2559,0,0,4,0,4920,262,570,2556,0,0,4,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,8486,43,3,4826,112,311,2649,186,380,7,3,4892,1886,1667,15,0,51,16,3402,16,3396,0,0,0,0,13128,711,1467,6649,0,5,65,6,21868,163,7,12386,288,797,7022,461,999,52,9,12606,4864,4327,80,4,158,104,8809,3,915
3513702.0,Descalvado,Q3 - Alta,8,2487.0,34097.0,848.0,11396,4,108,11396,31613,23,108,11298,33,51,0,0,0,10465,552,43,305,0,0,0,0,10369,551,43,304,0,0,0,0,33,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11385,0,5,10438,143,408,352,4,0,5,0,10608,138,424,20,0,172,161,744,160,743,0,0,0,0,28904,1637,147,893,0,0,6,12,31586,4,16,28814,433,1224,1052,17,24,35,0,29298,412,1296,90,5,499,512,2179,75,271
3513801.0,Diadema,Q1 - Baixa,2,41.0,429550.0,175.0,144815,11,201,144815,392325,64,201,116208,629,27062,635,0,31,144577,87,0,6,22,0,0,16,116033,53,0,6,18,0,0,12,628,0,0,0,0,0,0,0,27000,34,0,0,4,0,0,4,144143,578,16,141152,1824,844,76,94,405,57,0,137680,6562,0,0,305,32,26,108,6,89,0,0,20,19,391686,316,15,32,88,0,7,116,390693,1525,50,382175,5247,2594,308,307,1293,212,14,372530,18592,8,0,981,115,239,345,3,49
3513850.0,Dirce Reis,Q4 - Muito Alta,0,13407.0,1805.0,242.0,642,0,0,642,1620,0,0,642,0,0,0,0,0,556,78,3,0,0,0,0,0,556,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,548,3,0,88,0,0,0,0,620,0,17,0,0,0,6,75,6,75,0,0,0,0,1368,237,9,0,0,0,0,0,1620,0,0,1353,15,0,251,0,0,0,0,1555,8,51,3,0,0,24,222,0,13
3513900.0,Divinolândia,Q2 - Moderada,0,100.0,11027.0,11.0,4189,0,33,4189,10977,3,33,4151,0,28,0,0,0,2861,53,26,1226,0,0,0,0,2823,53,26,1226,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4185,0,0,2580,4,152,665,32,652,72,0,3179,587,358,0,6,37,36,1270,36,1270,0,0,0,0,7476,142,77,3260,0,0,4,0,10971,3,0,6710,23,411,1787,110,1759,164,0,8329,1596,904,0,30,100,116,3374,6,355
3514007.0,Dobrada,Q4 - Muito Alta,0,2982.0,9088.0,271.0,3076,0,0,3076,8758,0,0,3046,0,0,24,0,0,2998,54,0,3,7,0,0,0,2968,54,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,0,8,3001,0,21,35,0,3,0,0,3041,0,12,0,0,9,7,59,7,59,0,0,0,0,8532,174,0,15,18,0,0,7,8728,0,26,8546,11,60,118,0,15,4,0,8661,10,43,0,0,39,37,184,3,26
3514106.0,Dois Córregos,Q2 - Moderada,8,224.0,27704.0,62.0,8846,0,151,8846,24332,4,151,8778,30,21,8,0,0,8489,204,18,105,0,0,0,0,8438,186,18,105,0,0,0,0,12,14,0,0,0,0,0,0,21,0,0,0,0,0,0,0,8829,4,3,8229,400,102,60,0,5,3,0,8491,167,143,3,0,7,201,135,183,135,14,0,0,0,23380,586,48,286,3,0,3,0,24291,25,8,22689,1052,325,178,7,47,13,0,23380,442,431,17,12,37,543,392,41,46
3514205.0,Dolcinópolis,Q4 - Muito Alta,0,10484.0,2108.0,221.0,887,0,0,887,2206,0,0,887,0,0,0,0,0,803,76,4,0,0,0,0,0,803,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,807,0,19,57,0,0,0,0,812,30,34,5,0,0,3,77,3,77,0,0,0,0,1978,210,17,0,0,0,0,0,2206,0,0,1991,0,61,150,0,3,0,0,2002,80,101,19,3,0,15,211,0,19
3514304.0,Dourado,Q3 - Alta,0,2454.0,8883.0,218.0,3103,0,21,3103,8075,0,21,3103,0,0,0,0,0,2945,88,9,57,0,0,0,0,2945,88,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,2917,52,116,3,0,0,0,0,2954,111,28,0,0,0,34,120,34,120,0,0,0,0,7649,239,37,149,0,0,0,0,8058,13,3,7571,141,333,16,3,0,0,0,7675,317,68,5,7,0,91,335,9,30
3514403.0,Dracena,Q4 - Muito Alta,8,3745.0,47287.0,1771.0,17093,0,83,17093,44299,3,86,16619,129,315,8,0,0,16412,583,47,7,0,4,0,11,15943,583,47,7,0,0,0,8,129,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,17081,0,0,15863,20,532,618,4,0,0,0,16404,333,211,53,0,51,116,544,116,539,0,0,0,0,42529,1559,127,25,0,11,4,30,44279,7,0,41141,86,1402,1626,12,0,0,0,42544,883,565,140,11,130,314,1445,17,125
3514502.0,Duartina,Q4 - Muito Alta,0,5402.0,12421.0,671.0,4790,0,21,4790,12305,0,21,4781,3,0,3,0,0,4247,474,8,33,0,0,0,10,4239,473,8,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4735,41,10,4236,14,394,119,3,0,0,0,4360,220,163,11,0,8,20,510,20,510,0,0,0,0,10844,1281,34,105,0,0,0,31,12154,117,31,10826,28,1099,322,7,0,4,0,11163,608,436,38,10,36,65,1387,9,177
3514601.0,Dumont,Q3 - Alta,0,2064.0,10174.0,210.0,3296,0,6,3296,9465,0,6,3269,15,5,0,0,0,3223,31,6,31,0,0,0,0,3197,30,6,31,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3296,0,0,3214,4,50,21,0,0,0,0,3245,14,25,0,0,6,3,65,3,64,0,0,0,0,9267,94,16,82,0,0,0,3,9465,0,0,9255,17,142,45,0,3,0,0,9331,38,69,4,11,12,18,179,0,16
3514700.0,Echaporã,Q2 - Moderada,0,597.0,6026.0,36.0,2283,0,0,2283,6204,0,0,2250,31,0,0,0,0,1952,231,35,60,0,0,0,0,1950,200,35,60,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,1921,0,112,236,0,0,0,0,2089,58,122,3,0,0,31,295,21,274,8,19,0,0,5264,673,97,168,0,0,0,0,6204,0,0,5177,0,351,668,0,0,0,0,5665,164,336,27,0,7,101,837,11,114
3514809.0,Eldorado,Q1 - Baixa,0,0.0,15592.0,0.0,4590,0,8,4590,13025,0,11,4543,7,32,0,0,0,2629,176,578,1139,0,0,27,0,2592,174,572,1137,0,0,27,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,4557,10,8,2523,41,903,794,192,50,3,0,3465,468,525,4,47,22,126,1817,123,1808,0,6,0,0,7442,596,1622,3247,0,0,93,7,12943,40,23,7096,161,2613,2334,565,201,22,9,9842,1410,1473,28,177,70,402,5175,50,830
3514908.0,Elias Fausto,Q1 - Baixa,0,61.0,18095.0,11.0,5964,0,9,5964,17669,3,18,5874,35,37,4,0,0,5065,748,68,56,0,0,0,6,4999,731,68,56,0,0,0,0,23,12,0,0,0,0,0,0,31,0,0,0,0,0,0,6,5946,11,0,5026,10,472,429,0,0,0,0,404,5473,63,4,0,0,124,757,105,753,12,0,6,0,14999,2269,203,173,0,0,0,18,17620,44,3,14885,44,1375,1344,6,0,0,0,1158,16246,230,22,0,0,406,2254,68,296
3514924.0,Elisiário,Q4 - Muito Alta,0,4890.0,3742.0,183.0,1184,0,0,1184,3138,0,0,1184,0,0,0,0,0,1105,72,7,0,0,0,0,0,1105,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,5,0,1104,4,18,52,0,0,0,0,1171,6,5,0,0,0,4,75,4,75,0,0,0,0,2924,196,18,0,0,0,0,0,3125,13,0,2919,17,48,147,0,0,0,0,3107,17,10,0,0,4,5,209,0,25
3514957.0,Embaúba,Q4 - Muito Alta,0,10343.0,2446.0,253.0,896,0,0,896,2323,0,0,896,0,0,0,0,0,785,98,3,4,0,0,0,0,785,98,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,792,4,25,69,0,0,0,0,827,3,43,0,0,18,6,98,6,98,0,0,0,0,2030,273,7,12,0,0,0,0,2320,0,0,2052,6,75,185,0,0,0,0,2145,9,117,3,3,43,29,263,0,25
3515004.0,Embu das Artes,Q1 - Baixa,7,20.0,279264.0,56.0,87972,63,252,87972,250101,203,288,81628,652,5205,317,0,6,86556,319,412,19,22,0,25,358,80236,315,402,19,22,0,25,354,637,3,9,0,0,0,0,0,5203,0,0,0,0,0,0,0,87079,556,205,68682,1089,4669,4546,520,7588,255,7,78134,8879,68,0,101,598,222,963,221,945,0,13,0,0,246119,1238,1367,83,104,0,114,974,247968,1510,554,194204,3576,14003,13125,1610,22376,933,27,221908,26027,258,3,347,1464,878,3027,77,400
3515103.0,Embu-Guaçu,Q1 - Baixa,6,10.0,70402.0,7.0,23377,0,251,23377,66577,19,316,21817,641,778,93,0,0,18448,3725,798,83,36,0,0,72,17340,3290,784,83,36,0,0,70,203,422,10,0,0,0,0,0,778,0,0,0,0,0,0,0,23198,34,71,10125,480,6008,5822,123,529,23,0,21655,1422,139,0,0,33,910,3889,608,3741,299,134,0,0,52643,10675,2412,285,138,7,21,313,66059,178,298,28442,1499,17262,16890,395,1806,176,4,61856,4036,439,11,14,165,2884,11012,264,1514
3515129.0,Emilianópolis,Q2 - Moderada,0,649.0,3238.0,21.0,1177,0,0,1177,3012,0,0,1177,0,0,0,0,0,1039,115,9,0,0,0,0,0,1039,115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,1032,0,60,74,0,0,0,0,1105,23,43,0,0,0,44,85,44,85,0,0,0,0,2666,306,26,4,0,0,4,0,3011,0,0,2659,0,156,188,3,0,0,0,2826,69,111,5,0,0,121,219,4,13
3515152.0,Engenheiro Coelho,Q2 - Moderada,0,198.0,21712.0,43.0,6884,0,88,6884,19438,0,125,5567,594,694,6,0,0,5060,1577,184,17,0,0,0,3,4504,832,179,16,0,0,0,0,104,484,0,0,0,0,0,0,424,258,0,0,0,0,0,0,6868,0,0,4927,78,1487,345,0,0,0,0,6193,522,142,0,0,3,218,1573,145,893,61,424,7,255,14608,4194,558,45,0,0,0,12,19399,20,9,14237,272,3950,949,3,3,4,0,17454,1570,388,3,0,12,652,4163,59,479
3515186.0,Espírito Santo do Pinhal,Q3 - Alta,8,1529.0,44607.0,682.0,14372,0,174,14372,39599,3,195,13749,49,559,5,0,0,13118,592,90,546,0,0,0,3,12496,591,90,546,0,0,0,3,49,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,14357,0,3,13078,56,461,677,7,11,29,0,13671,392,253,14,3,20,403,828,403,827,0,0,0,0,35872,1814,263,1613,5,7,5,9,39560,13,19,35772,213,1368,2061,31,51,81,0,37570,1163,727,40,5,87,1284,2432,164,259
3515194.0,Espírito Santo do Turvo,Q4 - Muito Alta,0,3898.0,4926.0,192.0,1482,0,0,1482,4155,0,0,1478,0,0,0,0,0,1277,188,0,15,0,0,0,0,1273,188,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,1281,0,31,169,0,0,0,0,1379,14,87,0,0,0,99,105,99,105,0,0,0,0,3578,534,3,40,0,0,0,0,4155,0,0,3584,0,88,481,0,0,0,0,3870,44,238,0,0,3,272,305,28,36
3515202.0,Estrela d'Oeste,Q4 - Muito Alta,0,4394.0,8420.0,370.0,3464,6,56,3464,9292,35,88,3444,0,17,0,0,0,2964,472,11,0,0,0,0,0,2944,472,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3459,0,0,2901,6,341,191,3,4,0,0,2974,213,230,12,3,20,13,473,13,473,0,0,0,0,7876,1352,47,4,0,0,5,0,9280,9,0,7680,52,972,557,13,16,0,0,7934,562,668,50,16,61,68,1344,3,134
3515301.0,Estrela do Norte,Q3 - Alta,0,1334.0,2774.0,37.0,971,0,0,971,2703,0,0,971,0,0,0,0,0,783,147,19,18,0,0,0,0,783,147,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,4,0,783,7,28,144,0,0,0,0,783,5,157,6,0,9,4,182,4,182,0,0,0,0,2228,374,47,52,0,0,0,0,2696,7,0,2225,21,73,373,9,0,0,0,2233,19,396,28,0,27,8,465,0,39
3515350.0,Euclides da Cunha Paulista,Q4 - Muito Alta,0,7047.0,9280.0,654.0,3022,0,0,3022,7919,0,5,3021,0,0,0,0,0,2111,801,92,3,0,0,0,0,2111,800,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011,0,0,1877,4,53,1062,0,0,0,0,2130,85,642,121,5,18,61,844,61,843,0,0,0,0,5353,2275,267,12,0,0,0,3,7905,3,0,4776,8,182,2923,4,0,0,0,5403,260,1828,341,20,54,194,2370,23,242
3515400.0,Fartura,Q2 - Moderada,0,478.0,16102.0,77.0,6214,0,15,6214,16570,6,15,6181,14,14,0,0,0,5091,272,72,695,0,0,49,0,5059,272,72,694,0,0,49,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6203,3,0,5006,18,416,718,11,0,0,0,5286,600,240,17,36,4,16,1084,16,1083,0,0,0,0,13492,801,207,1946,0,0,108,0,16547,15,3,13259,75,1173,1968,56,8,6,0,14059,1657,650,44,116,26,61,3005,0,339
3515509.0,Fernandópolis,Q3 - Alta,6,1313.0,69680.0,915.0,27621,0,168,27621,71005,4,170,26309,215,1037,24,0,0,26689,796,58,3,0,0,0,3,25394,784,56,0,0,0,0,3,201,10,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,27598,0,0,26676,40,348,509,0,0,0,0,26826,198,385,3,0,150,45,813,37,806,6,7,0,0,68560,2213,155,20,0,3,0,10,70956,26,6,68558,150,909,1346,3,0,8,0,68958,553,1009,28,9,407,241,2170,15,191
3515608.0,Fernando Prestes,Q3 - Alta,0,1206.0,5805.0,70.0,2237,0,4,2237,5936,0,4,2234,0,0,0,0,0,2028,192,0,0,0,0,0,0,2025,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,2034,0,8,180,0,0,0,0,2076,3,113,0,24,12,0,197,0,197,0,0,0,0,5320,586,15,6,0,0,0,0,5936,0,0,5332,3,27,551,10,0,0,0,5451,6,368,6,63,33,12,602,0,54
