CD_MUN,NM_MUN_x,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00051,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639,Cluster
3506706,Boa Esperança do Sul,-0.1177400613292135,-0.055157782751107,-0.1680109873129508,-0.1177400613292135,-0.1201693907853987,-0.0384666492063134,-0.1640700607430839,-0.1315914971145357,-0.1806095464511235,-0.0870736727015414,-0.0686249259839034,0.0,-0.1331811114552441,-0.1140677992256594,-0.3291879486914297,-0.3075151052596811,-0.302014277152088,-0.09781244816142,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1265911305264798,-0.4103305279575784,-0.3091592996869768,-0.302788811657123,-0.0846092031802317,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.117468982115136,-0.1976730431643283,-0.2059957793221962,-0.1116298715057192,-0.1622474063386021,-0.3170822214071185,-0.3969061788314713,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.1260521177979816,-0.1138502384180403,-0.1385688790251742,-0.2763004577762722,-0.0521973408556829,-0.0832559441270442,-0.1592641741341914,-0.1312096621509284,-0.4404228471953008,-0.1197327417502165,-0.4405668606466749,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1162909354608111,-0.3492672575602416,-0.3072655469292873,-0.2913785651892427,-0.0981340171370429,-0.1860945615264513,-0.1496033323508948,-0.0951677338360349,-0.1198861305675778,-0.1984464025858446,-0.2023678322959639,-0.1137525525739488,-0.1593008546587184,-0.3102472167839694,-0.3780180400620092,-0.1753539203166574,-0.0927128124838227,-0.0959694340710729,-0.1284552385037792,-0.1161970270904132,-0.1395468752985503,-0.3056134738705037,-0.2921665682683258,-0.0865582707511094,-0.1650417710535834,-0.1416938678514855,-0.4339186334612297,-0.1446771546598957,-0.3693951374488478,0
3506805,Bocaina,-0.12106683699817,-0.0667927686966402,-0.1476688093650883,-0.12106683699817,-0.1238959354277726,-0.0740672226260852,-0.1460310907704042,-0.1367104323744837,-0.1806095464511235,-0.0870216097642527,-0.0736480693281949,0.0,-0.1331811114552441,-0.1172333742498586,-0.4027936016928511,-0.3001518839467908,-0.2058907178934994,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1314637710531878,-0.5266144380490557,-0.301602458286943,-0.2064697198542417,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865188961314452,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1207520252479926,-0.2228443643566064,-0.2238313912990037,-0.1149853515645956,-0.1744964688210562,-0.3333496051288058,-0.3843609567594635,-0.1710793604503309,-0.0908091249138278,-0.0930219093214691,-0.1260521177979816,-0.1170968817151689,-0.1390047998971475,-0.5903018432743937,-0.1911026611493186,-0.0832559441270442,-0.0198132861091482,-0.2755473915675329,-0.3967200664793522,-0.4061130042836963,-0.3957908190608407,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1199185467716192,-0.4069448301915117,-0.2996604122890433,-0.2080379659859009,-0.2335589607861621,-0.1860945615264513,-0.1496033323508948,-0.0966368246575859,-0.1235677050884509,-0.2147523833748145,-0.226605997247992,-0.1175756556303135,-0.1726587060206779,-0.3246769902267474,-0.3691184857626477,-0.1696003012820227,-0.0899898535432644,-0.0991333290525424,-0.1284552385037792,-0.1199104754221139,-0.1403949738285537,-0.5916949759726192,-0.339123211633637,-0.0737745243083357,-0.0629334568900746,-0.2761581028914955,-0.3844520575028171,-0.2558976428639055,-0.3104095203209951,0
3506904,Bofete,-0.1218469085343392,-0.0667927686966402,-0.1651049618918276,-0.1218469085343392,-0.1255860814008817,-0.0672209585068984,-0.161493065032701,-0.1386566942181098,-0.1543564217756093,-0.0870736727015414,-0.0736480693281949,0.0,-0.1331811114552441,-0.1234487811529482,0.1497395001711526,0.0871535571112383,-0.0391457681592129,-0.2225475305692508,-0.1646166472978524,-0.0679889699441494,-0.0926629107872684,-0.1414158246750805,0.3090792624750282,0.0701941385947248,-0.051957843420453,-0.2186518276527269,-0.1541825409007353,-0.0615236422255479,-0.0905988593998599,-0.1619477611820701,-0.0437971903153807,0.6260155379168095,0.4426671371664845,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1215282263389482,-0.2379471570719733,-0.2238313912990037,-0.1235712544277243,-0.0604859641766761,-0.0480109014700208,-0.0535632589659941,-0.1710793604503309,-0.0930144675840972,-0.0850658984839341,-0.1260521177979816,-0.1232830534029411,-0.0853242582341536,-0.635882689556379,-0.4689133017365899,-0.0832559441270442,-0.2028425766420174,-0.1883731193456232,0.1568484892559971,-0.2314210441382736,0.1542193634039581,-0.0986940533347218,0.3109733123920786,-0.1103094604157161,-0.1568287665064694,-0.1267694874098019,0.105471165685077,0.0319234580255956,-0.0759126257854809,-0.2089362437590496,-0.1860945615264513,-0.0645027065065964,-0.0912501583118988,-0.1252555453814616,-0.2242642055017136,-0.226605997247992,-0.1269133371157805,-0.0643439547595713,-0.0743645937703926,-0.1012636075818652,-0.1712441924347754,-0.0937090169742709,-0.0951784603257056,-0.1284552385037792,-0.1267693493961539,-0.0903571605583512,-0.6330778347672649,-0.0104267080764588,-0.0865582707511094,-0.2016960376763814,-0.2120143865296533,0.0950929146704402,-0.2213809396281783,-0.0361264006764802,0
3507001,Boituva,-0.0199156492015333,-0.0667927686966402,-0.1331386822594722,-0.0199156492015333,-0.0161572449396302,-0.0740672226260852,-0.1254151250873416,-0.0158466831812656,0.358539989567973,-0.0474017144875943,-0.0569042581805566,0.0,-0.1331811114552441,-0.0248182598779434,0.51776776517826,0.7233358785449593,-0.3392866776809285,0.251445782580506,-0.1646166472978524,-0.1003742485270135,-0.0864401297401086,-0.0229890836080596,0.7292517909388997,0.7457757597577553,-0.3409151188290968,0.2907101453427546,-0.1541825409007353,-0.0947350635107556,-0.0839139756402919,0.3381059863904479,0.5313390057370064,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0468501361406505,-0.1046951433103368,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.020834821110021,-0.1674674577335946,1.0543874670388689,-0.027506226774683,-0.1499983438561481,0.3907687999960305,0.565774546483655,-0.1710793604503309,-0.0924130104922055,-0.061197865971329,-0.1260521177979816,-0.021941401913997,0.0135052308832144,-0.6814635358383645,-0.4689133017365899,-0.0731592468667687,-0.272568020654539,-0.0354608713498145,0.5273720648912137,-0.1283241496262209,0.5371547638320624,0.4020934939658742,0.3891022591826649,-0.0979553379849137,-0.1568287665064694,-0.0215600181642943,0.5440317331923564,0.7523832129447119,-0.3293222526314145,0.2506878074137187,-0.1860945615264513,-0.1070530194287456,-0.0858634919662117,-0.0171014295363898,-0.0965340226547828,0.9144522297244064,-0.0237033813680977,-0.1288101069846803,0.3572034262375932,0.5375507412723025,-0.1630247366710116,-0.0917166079933745,-0.0437651668768258,-0.1284552385037792,-0.0176711248594581,0.0124461342271999,-0.6366763442276688,-0.620863071825504,-0.0705785876976423,-0.2592955995122069,-0.0357379511945166,0.5340277720830794,-0.1216660191694109,0.4799977491922305,0
3507100,Bom Jesus dos Perdões,-0.1001999234056458,-0.0667927686966402,-0.1244206059961026,-0.1001999234056458,-0.100809536911603,-0.065851705683061,-0.1065171565445343,-0.1090095275042439,-0.0403794414770355,-0.0866051062659436,-0.043509209262446,0.0,-0.1331811114552441,-0.1009946109630157,-0.0337839279790582,0.1401687505640484,-0.0450308840321877,-0.2225475305692508,-0.1646166472978524,-0.1003742485270135,-0.0459920529335698,-0.1101661965001041,-0.0645797019522523,0.1427398160350502,-0.0419246046909862,-0.2186518276527269,-0.1541825409007353,-0.0947350635107556,-0.0404622312030996,-0.0548167166335489,0.2526647664126539,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0861009636293473,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1009847707983237,0.4618155720733589,0.0377575843608399,-0.1007624849135895,-0.0934642093217447,-0.0572437408796271,-0.0456399608152524,-0.1710793604503309,-0.0908091249138278,-0.0665018731963524,-0.1260521177979816,-0.0974289923978143,-0.1069957530122532,-0.6612053819352599,-0.4689133017365899,-0.0832559441270442,-0.228989618146713,-0.0483226492186209,0.0206731580396354,-0.0538652813675161,0.0138765464931346,0.1722238001229776,0.1993605312626696,-0.1103094604157161,-0.1568287665064694,-0.1020099475595277,-0.0091805945453745,0.1865611957105572,-0.0420343334263989,-0.2212476022726058,-0.0527359959221842,-0.1389657541203575,-0.0422804642601977,-0.1017103902400145,0.3654687663660307,0.0586585594951075,-0.1018638312552113,-0.0806056868523916,-0.053014418778527,-0.0185628712877986,-0.1663125189765172,-0.0907204035029264,-0.0603756155295408,-0.1284552385037792,-0.0982901118082924,-0.1031932464178626,-0.6384755989578709,-0.620863071825504,-0.0865582707511094,-0.2043141995780098,-0.0599700218201014,0.0499465636865615,-0.0372918557043001,0.0331816994487466,0
3507159,Bom Sucesso de Itararé,-0.1377179228033096,-0.0667927686966402,-0.1709170127340741,-0.1377179228033096,-0.1405160648432377,-0.0740672226260852,-0.1666470564534667,-0.1625450587645341,-0.1806095464511235,-0.0870736727015414,-0.0669505448691396,0.0,-0.1331811114552441,-0.1346758662479144,-0.5146741942550117,-0.2957339511590566,0.2158759196696957,-0.2225475305692508,-0.1646166472978524,-0.0679889699441494,-0.0926629107872684,-0.1585959280819792,-0.7018155292535483,-0.2970683534469227,0.2229528977669372,-0.2186518276527269,-0.1541825409007353,-0.0615236422255479,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1374432235223931,-0.2379471570719733,-0.2238313912990037,-0.1332675602759785,-0.1905144736058038,-0.3399444904213817,-0.2833389053375058,-0.1633530151783507,-0.0918115534003139,-0.0930219093214691,-0.1260521177979816,-0.1344520077571558,-0.1431771853860345,-0.7574316129750067,-0.4689133017365899,-0.0832559441270442,-0.272568020654539,-0.2812637372870024,-0.3181817359173575,-0.4175682147850355,-0.3129217271706401,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1374709407766856,-0.5272236706786726,-0.2930692956008318,0.2357676639180737,-0.2335589607861621,-0.0082831407207619,-0.0609568470964173,-0.0966368246575859,-0.1402204841233489,-0.2256230372341277,-0.226605997247992,-0.1361012285478035,-0.1845646170172071,-0.3304194510866285,-0.2657968309700606,-0.1696003012820227,-0.0925135715857331,-0.0991333290525424,-0.1284552385037792,-0.137149964044235,-0.1449792902069507,-0.7734197037230197,-0.620863071825504,-0.0865582707511094,-0.2488229519056931,-0.2880365688844293,-0.3025837942354006,-0.2558976428639055,-0.2219310946292161,0
3507209,Borá,-0.1425933699043667,-0.0667927686966402,-0.1709170127340741,-0.1425933699043667,-0.1462205780124,-0.0740672226260852,-0.1666470564534667,-0.1700101726852916,-0.1806095464511235,-0.0870736727015414,-0.0736480693281949,0.0,-0.1331811114552441,-0.1379745458892189,-0.4714922111608445,-0.3119330380474153,-0.3647888464638194,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1636483708421452,-0.633595635333215,-0.3136934045269972,-0.3670015395257105,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1422901681125824,-0.2379471570719733,-0.2238313912990037,-0.1364895492656049,-0.1858032957279368,-0.3698413037477259,-0.4411445935064463,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.1260521177979816,-0.1397920465393057,-0.1437376550785715,-0.7067862282172452,-0.4689133017365899,-0.0832559441270442,-0.272568020654539,-0.2812637372870024,-0.49552635331541,-0.4175682147850355,-0.4987088847954446,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1414547572945188,-0.4811519510768653,-0.3128426456654662,-0.3557473206714985,-0.2335589607861621,-0.1860945615264513,-0.1496033323508948,-0.0966368246575859,-0.1459174874773929,-0.2296995324313702,-0.226605997247992,-0.1400464681092841,-0.1790472436285717,-0.3585427850414308,-0.4229499361587855,-0.1728880835875282,-0.0937090169742709,-0.0991333290525424,-0.1284552385037792,-0.1434195144780624,-0.1454835650085743,-0.7050480239753443,-0.620863071825504,-0.0865582707511094,-0.2592955995122069,-0.2799592120092343,-0.4810090856836487,-0.2367216966218348,-0.4239568332921115,0
3507308,Boracéia,-0.1350622380882633,-0.0667927686966402,-0.1709170127340741,-0.1350622380882633,-0.1379797638438985,-0.0740672226260852,-0.1666470564534667,-0.158341488663917,-0.1806095464511235,-0.0870736727015414,-0.0736480693281949,0.0,-0.1331811114552441,-0.1307463864646762,-0.4489198109070752,-0.3030971724719469,-0.3059376877340712,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1524197213627017,-0.5979352362384952,-0.3046251948469565,-0.3068021071489097,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1347696419868794,-0.2379471570719733,-0.2238313912990037,-0.1288623549907266,-0.171669762094336,-0.3672033496306955,-0.4193555235919064,-0.1710793604503309,-0.0924130104922055,-0.0930219093214691,-0.1260521177979816,-0.1317569177614699,-0.1432394597963164,-0.6814635358383645,-0.4689133017365899,-0.0832559441270442,-0.141832813131061,-0.2283875393819096,-0.4853923751783784,-0.3116075176476479,-0.4880160987450961,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1334805683347968,-0.4614571701783828,-0.304730502049206,-0.3008644870497857,-0.2335589607861621,-0.0082831407207619,-0.1496033323508948,-0.0966368246575859,-0.1376778763811784,-0.2201877103044711,-0.226605997247992,-0.1315867867832354,-0.1714971537283336,-0.35471447780151,-0.4064532013599691,-0.1728880835875282,-0.0929784670146089,-0.0991333290525424,-0.1284552385037792,-0.1346198963153707,-0.1446583880604629,-0.6906539861337284,-0.5504281067775373,-0.0865582707511094,-0.1545691234470697,-0.2257934070814564,-0.4717206019884009,-0.2022049933861077,-0.4047865077255594,0
3507407,Borborema,-0.1130252171914854,-0.0667927686966402,-0.1399194082420931,-0.1130252171914854,-0.1175054091043522,-0.0740672226260852,-0.1357231079288729,-0.1250150872319635,-0.1546765818326278,-0.0870216097642527,-0.0736480693281949,0.0,-0.1331811114552441,-0.1102829983740574,-0.3095597745577172,-0.0674740904594577,-0.311822803607046,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1213319151978373,-0.3994773630157072,-0.0628062700458718,-0.3128220503865898,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1495362377282781,-0.097160342526427,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865188961314452,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1126737842643437,-0.2379471570719733,-0.2238313912990037,-0.1080134770842176,-0.0962909160484649,-0.3148839263095932,-0.2945635777177233,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.1260521177979816,-0.1094440796576514,-0.1403748369233492,0.2352179282771191,0.0867079794379526,0.0883879092976397,-0.2202739376451478,-0.2512529222597876,-0.2846129333384405,-0.3889301885316875,-0.2768335742507141,-0.0165977341051159,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1145929511303908,-0.3288690916296705,-0.0765764628418855,-0.309672843063147,-0.2335589607861621,-0.1860945615264513,-0.1496033323508948,-0.0966368246575859,-0.1171526102986914,-0.2215465420368852,-0.2191481003396757,-0.1122293029535407,-0.1058694492108803,-0.3084803057501598,-0.2942319922680205,-0.1753539203166574,-0.0935097760761812,-0.0959694340710729,-0.1284552385037792,-0.1141142772294211,-0.1418161119058568,0.2017763600464557,0.2947914737980637,0.0817610574120768,-0.1886052281682392,-0.2647547755382791,-0.2803346356165513,-0.2558976428639055,-0.2735435096160872,0
3507456,Borebi,-0.1388995017478011,-0.0667927686966402,-0.1709170127340741,-0.1388995017478011,-0.1423122507045445,-0.0740672226260852,-0.1666470564534667,-0.1642958057197593,-0.1806095464511235,-0.0870736727015414,-0.0736480693281949,0.0,-0.1331811114552441,-0.1345601231026055,-0.4685479850407876,-0.27806222000812,-0.3275164459349789,-0.0603919234390708,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1583531950668111,-0.6289442789295558,-0.2789319340868413,-0.3288752323537366,-0.0443964158384832,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1720729513680584,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.1385931510645495,-0.2379471570719733,-0.2238313912990037,-0.1329823748098534,-0.1867455313035102,-0.3614877823771297,-0.408791126057584,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.1260521177979816,-0.1360251881964981,-0.1420562460009604,-0.6206890741290506,-0.2605553212961364,-0.0832559441270442,-0.272568020654539,-0.268401959418196,-0.4644910452707508,-0.3917939911570223,-0.4659622275162524,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1378031075955066,-0.48396549120522,-0.2849571519845715,-0.3150933698406001,-0.1145491618217846,-0.1860945615264513,-0.1496033323508948,-0.0966368246575859,-0.1420037806797176,-0.2296995324313702,-0.226605997247992,-0.1362648453754116,-0.1810799601401742,-0.3548617203876608,-0.390607653461106,-0.1753539203166574,-0.0937090169742709,-0.0991333290525424,-0.1284552385037792,-0.1394007539508299,-0.1441311916769472,-0.6348770894974669,-0.3860798549989482,-0.0865582707511094,-0.25405927570895,-0.2780586574503649,-0.4527116121004519,-0.2558976428639055,-0.3929893842999888,0
3507506,Botucatu,0.1676341970459533,-0.055157782751107,0.0906252751670154,0.1676341970459533,0.1647359839287705,-0.0535284302685246,0.1434514273625986,0.2472808084446755,-0.0336560802796477,0.0263194047131261,-0.0594158298527023,0.0,-0.0986989475137362,0.1665398822613105,0.4490691557102665,-0.1352157265380483,0.2139142143787041,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0755502629075789,0.2457253542947153,0.7478572165535361,-0.1323292109261836,0.2189396022751505,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0722154290610478,-0.0260742412668725,-0.1090188207955484,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,0.0266885703743302,-0.0409840879705527,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,0.1683282595747105,-0.1876045146874171,-0.200050575329927,0.1761101282627795,0.0375065356829562,0.2201811004280666,0.0652862132951325,-0.1710793604503309,-0.0825892113246421,-0.0824138948714224,-0.1260521177979816,0.1842768563140466,-0.0179433463091427,0.2706696976075522,1.0590452214934023,-0.0731592468667687,0.0237651163986777,0.0817242158993098,0.2189191053453154,0.2325149811659635,0.2437714465756265,-0.0986940533347218,-0.191284202690262,-0.0392732564386026,-0.0789585077322471,0.1635202738515285,0.4912778557857069,-0.1308264232756261,0.2411881906955269,-0.2212476022726058,-0.0082831407207619,-0.1354198947101784,-0.0682344021075993,0.1654825382015013,-0.0910986957251261,-0.1930454611605685,0.1746117360047636,0.0396149754052442,0.2186481526696933,0.0480752548074203,-0.1663125189765172,-0.0836141448043961,-0.0532568518212344,0.1094561070899088,0.181740340524508,-0.020492178951582,0.3277241911605946,1.2574026627869428,-0.0684479632905134,0.0627383143880899,0.0725936586610391,0.2376603388300573,0.0432471185123965,0.2720734488165499,4
3507605,Bragança Paulista,0.2193483512378715,-0.0396444681570627,-0.1069844534693633,0.2193483512378715,0.2334087139731658,-0.0412051548539882,-0.0944911765627479,0.2937511426013915,0.5362288212132216,0.060160313950745,-0.0267653981148077,0.0,-0.1331811114552441,0.186546084927959,3.031155463000132,4.033840180820433,0.249224909616553,-0.2225475305692508,-0.1646166472978524,0.0183717729434881,-0.0879958250018985,0.2433789351480902,4.7728309578532055,4.126706602132922,0.2309794887505106,-0.2186518276527269,-0.1541825409007353,0.0270401478683394,-0.0855851965801839,0.5500817422196865,-0.1445942556029125,0.0060511167988443,0.7860307461218787,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,0.0598445488740989,0.0806461085872168,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,0.2192872986053724,0.4668498363118145,-0.1108725154458894,0.1847263700052832,0.2457405978846751,2.370993023846827,1.5343977454118376,-0.145324876210397,-0.0489076141787103,-0.0850658984839341,-0.1260521177979816,0.2279373142441588,0.1192471795418728,-0.6308181510806029,-0.4689133017365899,-0.0630625496064932,0.4159707389691118,0.8520018015978228,3.3598189541915366,1.6529610833320232,3.54383254136442,-0.0986940533347218,-0.0573488653349711,0.0997106209079237,-0.1568287665064694,0.1983453424352858,3.1349504988909347,3.960736013175653,0.3319820142178667,-0.2171438161014204,0.2139811352863499,0.0702399510802092,-0.0711725837507013,0.2333671276727094,0.4171043721977687,-0.0849059559899817,0.1967507059037966,0.2579868063659741,2.300658320841962,1.4667944475056331,-0.12932496803958,-0.0438987924518626,-0.0500929568397649,0.2793927825139717,0.2415744305651233,0.1365435785904048,-0.4765426732396923,-0.620863071825504,-0.063121402272691,0.3926267139932721,0.8765282370627948,3.286227092109869,0.7182404262332833,2.634447414787049,4
3507704,Braúna,-0.1331694174490293,-0.0667927686966402,-0.1709170127340741,-0.1331694174490293,-0.1365947530592764,-0.0740672226260852,-0.1666470564534667,-0.1554976357417236,-0.1783684260519943,-0.0870736727015414,-0.0736480693281949,0.0,-0.1331811114552441,-0.129149131059413,-0.3743327491989682,-0.2927886626339005,-0.3569420252998529,-0.2225475305692508,-0.1646166472978524,-0.1327595271098776,-0.0926629107872684,-0.1500283516577121,-0.4801008740124648,-0.2940456168869091,-0.3589749485421371,-0.2186518276527269,-0.1541825409007353,-0.1279464847959634,-0.0905988593998599,-0.1697866181002546,-0.1683112121411553,-0.1267984020121481,-0.1582191785054553,-0.093632420337103,-0.0552518714421788,-0.0896419035081611,-0.0953801133663171,-0.0865711376942075,-0.1162789715539339,-0.0642893746757975,-0.1116573477898684,-0.1039841151239769,-0.0558145572185947,-0.0822110349052901,-0.1037560206141391,-0.132855012629189,-0.2379471570719733,-0.2238313912990037,-0.1272908010391009,-0.1905144736058038,-0.3535739200260386,-0.3830404070676732,-0.1710793604503309,-0.0930144675840972,-0.0930219093214691,-0.1260521177979816,-0.1302840197405718,-0.1412466786672957,-0.4231720735737807,0.7117819207593131,-0.059696983853068,-0.272568020654539,-0.2169548479429707,-0.4499234516987679,-0.2886970966449695,-0.4505913475688765,-0.0986940533347218,-0.2582518713679074,-0.1103094604157161,-0.1568287665064694,-0.1324228792538142,-0.3872500492930292,-0.2940833135528643,-0.353037057282772,-0.2335589607861621,-0.1860945615264513,-0.1496033323508948,-0.0951677338360349,-0.1362764048782415,-0.2296995324313702,-0.226605997247992,-0.1305428653338483,-0.1836934527979489,-0.3441130115986526,-0.3719402956624453,-0.1753539203166574,-0.0937090169742709,-0.0991333290525424,-0.1284552385037792,-0.133699226206364,-0.142939269418564,-0.4261635407940367,0.3652264388460305,-0.0609907778655621,-0.2435866281024362,-0.2181911888459788,-0.4419110496641174,-0.1485123439083099,-0.4062611481537557,0
