ID_Distrito,Nome,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00051,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639,Regioes,Codigo_subprefeitura,Subprefeituras,Area_ha,Area_km
355030801,Água Rasa,35192,47,158,35192,85483,128,172,20724,739,13511,130,0,3,35138,22,0,0,0,0,0,14,20711,6,0,0,0,0,0,0,739,0,0,0,0,0,0,0,13481,16,0,0,0,0,0,0,35144,10,10,35102,8,0,0,0,0,50,0,34445,724,0,0,0,0,26,11,6,0,0,0,16,0,85355,72,0,5,0,0,0,41,85386,62,19,85271,49,16,4,0,3,115,4,83680,1778,0,0,0,8,98,20,7,3,Leste,25,Mooca,"717,72","7,18"
355030802,Alto de Pinheiros,15778,0,336,15778,37011,0,348,6615,142,8957,14,0,0,15747,10,0,0,0,0,0,0,6595,7,0,0,0,0,0,0,142,0,0,0,0,0,0,0,8944,0,0,0,0,0,0,0,15771,0,0,15733,0,0,4,0,0,0,0,15157,565,0,0,3,0,10,0,7,0,0,0,0,0,36933,56,0,0,0,3,0,0,36991,14,0,36908,29,11,17,4,0,4,4,35772,1202,0,0,12,0,58,3,4,0,Oeste,11,Pinheiros,"746,14","7,46"
355030803,Anhanguera,26349,0,63,26349,75248,6,63,25712,287,133,179,0,6,25635,263,53,52,52,3,11,202,24999,263,53,52,52,3,11,202,287,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,25948,54,306,22805,185,1220,554,332,744,342,0,25166,1077,27,0,30,0,56,605,56,605,0,0,0,0,73077,905,186,214,159,13,56,599,74052,186,984,64758,626,3813,1676,979,2307,1011,4,71706,3252,114,0,126,26,245,1900,34,333,Norte,1,Perus,"3324,5","33,24"
355030804,Aricanduva,32164,115,32,32164,89193,340,32,25746,263,6007,92,0,0,32133,3,0,0,0,0,4,13,25719,0,0,0,0,0,4,13,260,3,0,0,0,0,0,0,6006,0,0,0,0,0,0,0,32138,9,0,31668,83,10,14,0,322,5,0,30884,1235,0,0,0,0,3,15,0,15,3,0,0,0,89101,4,0,0,0,4,13,66,89124,54,0,87746,286,49,33,22,989,29,0,85762,3390,0,0,12,10,32,55,3,6,Leste,26,Aricanduva/Formosa/Carrão,"695,98","6,96"
355030805,Artur Alvim,35842,8,17,35842,95531,17,17,21986,336,13238,191,0,0,35801,0,0,0,0,0,0,27,21945,0,0,0,0,0,0,27,336,0,0,0,0,0,0,0,13236,0,0,0,0,0,0,0,35800,14,0,34839,60,46,0,0,803,8,0,33520,2210,0,0,58,0,26,0,26,0,0,0,0,0,95407,0,0,0,4,0,0,104,95431,81,0,92515,253,190,16,0,2459,40,3,89635,5667,0,0,195,8,103,4,13,0,Leste,21,Penha,"650,58","6,51"
355030806,Barra Funda,14575,0,131,14575,33279,6,146,829,158,13547,13,0,0,14558,6,0,0,0,0,0,0,827,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,13533,6,0,0,0,0,0,0,14571,0,0,14509,9,0,0,0,20,0,0,13245,1291,0,0,0,0,7,0,0,0,0,0,4,0,33249,11,0,0,0,0,0,12,33269,8,0,33135,50,0,0,0,58,10,0,30105,3143,0,0,4,4,25,0,0,0,Oeste,8,Lapa,"585,36","5,85"
355030807,Bela Vista,31128,47,373,31128,59332,124,542,1235,103,29245,433,0,0,31041,49,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,29159,49,0,0,0,0,0,0,31106,0,0,31074,6,0,0,0,0,0,0,28774,2273,0,0,4,0,54,6,0,0,0,0,54,6,59134,152,0,0,3,0,0,13,59294,15,0,59215,62,0,0,0,3,11,0,55304,3953,0,0,18,3,156,18,8,0,Centro,9,Sé,"271,8","2,72"
355030808,Belém,20795,28,895,20795,53099,71,1064,6523,868,12991,376,0,0,20784,0,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,12983,0,0,0,0,0,0,0,20736,39,0,20745,7,6,10,0,0,0,0,18071,2678,0,0,0,11,0,0,0,0,0,0,0,0,53077,0,3,0,0,0,0,12,52975,113,0,52972,57,12,22,0,7,11,3,45937,7107,4,0,10,24,12,0,0,0,Leste,25,Mooca,"604,68","6,05"
355030809,Bom Retiro,12119,269,582,12119,31975,732,782,3001,266,8271,523,0,7,12093,0,0,0,0,0,0,10,2991,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,8261,0,0,0,0,0,0,0,12035,62,4,11898,26,122,0,0,8,38,0,10562,1400,0,0,117,0,0,4,0,0,0,0,0,0,31924,3,0,7,0,4,0,24,31805,148,9,31400,64,355,8,5,28,95,7,28020,3598,0,0,337,0,24,12,0,0,Centro,9,Sé,"420,59","4,21"
355030810,Brás,16123,41,753,16123,37692,142,758,1679,387,12677,1333,0,8,16105,0,0,0,0,0,0,6,1669,0,0,0,0,0,0,6,387,0,0,0,0,0,0,0,12669,0,0,0,0,0,0,0,15983,120,6,16074,9,0,0,0,16,5,0,15365,711,0,0,4,0,0,7,0,7,0,0,0,0,37639,6,0,0,0,0,3,37,37486,167,24,37561,34,0,3,0,47,37,0,35838,1810,0,0,23,0,7,39,0,8,Leste,25,Mooca,"362,97","3,63"
355030811,Brasilândia,86692,0,26,86692,243194,18,45,79931,670,5725,96,0,100,85166,20,0,65,0,0,6,1371,78474,0,0,65,0,0,3,1329,669,0,0,0,0,0,0,0,5703,19,0,0,0,0,0,0,86204,56,354,78428,769,264,109,9,6147,727,7,78250,6805,54,0,1338,74,419,1046,390,1008,0,0,17,3,238612,79,0,183,3,11,69,4206,241828,265,1049,218281,2302,840,422,85,18982,2132,38,217643,20694,174,0,4342,274,1443,3105,270,597,Norte,3,Freguesia/Brasilândia,"2105,68","21,06"
355030812,Butantã,21372,3,566,21372,50689,25,581,10966,468,9714,144,0,0,21281,71,3,0,0,0,0,0,10954,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,9638,71,0,0,0,0,0,0,21354,0,0,21153,63,25,0,0,57,3,0,12242,9080,0,0,19,0,73,0,0,0,0,0,70,0,50487,180,5,0,0,0,0,3,50647,24,0,50057,246,113,10,0,195,36,3,29064,21522,0,0,79,0,175,13,9,0,Oeste,10,Butantã,"1295,25","12,95"
355030813,Cachoeirinha,52189,117,71,52189,142737,347,78,39620,1042,10692,649,0,10,51777,6,0,0,0,0,6,360,39345,0,0,0,0,0,3,239,1042,0,0,0,0,0,0,0,10680,6,0,0,0,0,0,0,52106,27,19,49333,13,25,11,68,2564,51,0,46155,5951,0,0,3,12,317,51,190,48,0,0,6,0,141458,13,3,0,3,0,37,1201,142516,141,57,134578,101,137,86,218,7362,178,17,125774,16857,12,0,18,46,1105,149,202,20,Norte,4,Casa Verde/Cachoeirinha,"1357,17","13,57"
355030814,Cambuci,18899,188,292,18899,44321,482,356,4397,359,13439,650,0,0,18874,0,0,0,0,0,0,0,4393,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,13419,0,0,0,0,0,0,0,18884,0,0,18840,6,0,0,0,0,6,0,18121,718,0,0,0,0,0,0,0,0,0,0,0,0,44265,14,0,0,0,0,0,17,44284,15,8,44188,31,0,9,0,9,43,0,42649,1617,0,0,0,5,20,11,0,0,Centro,9,Sé,"392,47","3,92"
355030815,Campo Belo,30432,128,364,30432,70273,337,383,9955,552,19757,88,0,0,30197,194,0,0,0,0,0,5,9939,0,0,0,0,0,0,5,552,0,0,0,0,0,0,0,19539,193,0,0,0,0,0,0,30410,9,0,30276,7,0,0,0,66,0,0,28033,2297,0,0,0,0,174,23,5,0,0,0,168,23,69633,581,0,4,0,0,0,27,70222,43,0,69894,85,15,8,4,191,11,0,64921,5268,3,0,10,6,549,60,53,0,Sul,14,Santo Amaro,"877,24","8,77"
355030816,Campo Grande,44472,0,49,44472,115822,10,65,18397,1367,24392,213,0,0,44409,17,0,0,0,0,0,0,18381,4,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,24348,13,0,0,0,0,0,0,44441,11,0,44230,50,10,11,5,42,4,0,36230,8169,0,0,6,0,17,0,7,0,0,0,10,0,115655,99,5,0,0,6,7,25,115766,42,0,115199,221,64,36,28,140,59,7,93799,21956,0,0,18,9,129,13,3,0,Sul,14,Santo Amaro,"1293,67","12,94"
355030817,Campo Limpo,87289,155,92,87289,235599,408,102,61005,1825,23778,453,0,46,86860,47,0,0,4,0,21,269,60693,0,0,0,0,0,21,236,1824,0,0,0,0,0,0,0,23682,47,0,0,4,0,0,16,87119,77,21,81811,517,83,50,728,3648,137,0,73220,13720,0,0,175,21,217,124,137,118,0,0,65,4,234439,183,25,13,50,3,84,762,235128,352,79,220144,1652,374,274,1964,10628,436,4,196973,37865,12,0,602,86,701,423,103,71,Sul,17,Campo Limpo,"1259,48","12,59"
355030818,Cangaíba,51550,7,63,51550,141052,32,76,39483,1076,10822,44,0,0,51365,0,0,0,0,0,3,141,39304,0,0,0,0,0,3,141,1075,0,0,0,0,0,0,0,10817,0,0,0,0,0,0,0,51496,18,4,48884,748,77,21,66,1568,16,0,48513,2627,0,0,297,0,132,11,132,11,0,0,0,0,140581,0,9,10,3,3,8,407,140935,82,16,133394,2335,289,106,204,4524,106,22,132741,7368,9,0,872,13,388,51,74,4,Leste,21,Penha,"1374,64","13,75"
355030819,Capão Redondo,98990,11,93,98990,270503,95,127,82140,961,14528,1126,0,78,98818,12,0,13,0,0,18,57,81978,12,0,13,0,0,18,54,960,0,0,0,0,0,0,0,14523,0,0,0,0,0,0,0,98821,92,16,92590,1503,253,56,298,3740,269,3,91214,7283,0,0,66,276,38,58,35,57,0,0,0,0,270015,87,12,49,13,3,75,190,270005,395,65,252000,4452,879,238,913,11085,787,18,248475,20952,11,4,225,778,209,223,16,28,Sul,17,Campo Limpo,"1377,21","13,77"
355030820,Carrão,31971,0,578,31971,83690,8,619,18538,764,12448,153,0,0,31945,0,0,13,0,0,0,0,18536,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,12425,0,0,13,0,0,0,0,31938,12,0,31572,34,0,0,0,293,8,0,29717,2202,0,0,0,7,13,0,0,0,0,0,13,0,83611,0,0,40,3,16,0,10,83614,58,0,82591,159,18,6,7,821,47,6,77287,6342,0,0,3,39,65,4,0,0,Leste,26,Aricanduva/Formosa/Carrão,"790,27","7,9"
355030821,Casa Verde,30134,3,150,30134,80345,17,166,20017,1120,8679,238,0,0,30118,0,0,0,0,0,0,0,20007,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,8673,0,0,0,0,0,0,0,30117,0,0,29825,70,19,15,12,83,20,0,29710,377,0,0,0,0,0,0,0,0,0,0,0,0,80318,4,0,0,0,0,0,6,80302,31,0,79492,291,72,49,54,257,83,0,79290,1026,0,0,4,9,6,4,0,0,Norte,4,Casa Verde/Cachoeirinha,"720,37","7,2"
355030822,Cidade Ademar,91330,14,217,91330,248858,65,263,76804,1953,10265,2106,0,7,91230,0,5,0,0,0,3,24,76715,0,3,0,0,0,3,24,1951,0,0,0,0,0,0,0,10262,0,0,0,0,0,0,0,91231,19,0,85972,494,157,34,180,4116,66,0,83977,6838,0,0,323,43,22,8,22,6,0,0,0,0,248611,27,6,12,4,0,13,137,248624,153,23,233522,1651,570,209,580,11902,253,16,228715,18942,6,0,986,138,143,58,9,0,Sul,16,Cidade Ademar,"1232,54","12,33"
355030823,Cidade Dutra,64935,21,181,64935,182138,48,234,57119,703,6710,253,0,20,64338,23,7,30,0,0,3,473,56558,12,7,30,0,0,3,450,703,0,0,0,0,0,0,0,6676,11,0,0,0,0,0,20,64790,41,42,61623,296,614,580,118,1391,56,0,60285,4464,0,0,52,35,293,242,260,242,0,0,31,0,180355,96,21,113,3,13,12,1486,181774,187,140,172168,1095,2079,1773,372,4304,226,6,168467,13328,3,0,172,111,984,755,149,146,Sul,19,Capela do Socorro,"2796,59","27,97"
355030824,Cidade Lider,47583,343,25,47583,134906,910,31,38063,721,8340,333,0,0,47462,17,5,0,0,0,0,58,37950,17,5,0,0,0,0,55,720,0,0,0,0,0,0,0,8337,0,0,0,0,0,0,0,47500,4,36,45010,405,94,54,273,1543,48,0,44589,2881,0,0,56,11,27,55,25,54,0,0,0,0,134582,55,24,3,4,7,10,194,134704,57,109,127054,1390,383,163,915,4757,173,7,126278,8356,4,0,183,65,108,190,10,40,Leste,27,Itaquera,"1035,61","10,36"
355030825,Cidade Tiradentes,67221,273,20,67221,193224,840,54,35131,282,31162,408,0,103,65866,40,5,0,0,0,37,1179,33840,30,5,0,0,0,35,1152,280,0,0,0,0,0,0,0,31127,8,0,0,0,0,0,0,66739,255,140,60985,830,535,411,289,3782,122,10,60110,6594,12,0,360,19,246,1020,218,1007,0,0,13,0,189170,149,18,40,11,18,147,3629,191891,798,494,174100,2673,1856,1401,965,11595,477,53,172214,19695,51,0,1091,129,949,3065,180,593,Leste,31,Cidade Tiradentes,"1493,9","14,94"
355030826,Consolação,27419,49,49,27419,52945,112,65,900,37,26358,15,0,0,27292,93,0,0,0,0,0,0,887,13,0,0,0,0,0,0,37,0,0,0,0,0,0,0,26247,80,0,0,0,0,0,0,27411,0,0,27336,42,0,0,0,0,0,0,25847,1480,0,0,0,0,95,0,13,0,0,0,82,0,52636,262,0,3,3,0,0,9,52931,6,0,52815,86,0,3,0,3,3,0,50038,2830,3,0,0,3,287,0,20,0,Centro,9,Sé,"381,54","3,82"
355030827,Cursino,39327,16,83,39327,102922,94,137,22758,741,15481,208,0,0,39263,41,0,0,0,0,0,0,22745,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,15431,40,0,0,0,0,0,0,39302,0,0,38886,20,89,3,0,229,3,0,37698,1544,0,0,0,0,41,0,0,0,0,0,40,0,102769,108,0,10,7,0,0,12,102864,34,3,101697,153,253,46,0,674,37,0,98575,4282,0,0,11,3,135,3,9,0,Sul,13,Ipiranga,"1194,39","11,94"
355030828,Ermelino Matarazzo,40174,13,77,40174,111803,43,80,34599,661,4745,81,0,0,40135,6,0,0,0,0,0,11,34576,0,0,0,0,0,0,8,661,0,0,0,0,0,0,0,4728,6,0,0,0,0,0,3,40136,13,0,37930,727,38,25,20,1311,17,0,38140,1919,0,0,53,13,19,0,5,0,0,0,14,0,111716,31,0,0,0,0,15,28,111707,78,0,105495,2178,152,105,69,3679,60,3,106106,5445,4,4,172,57,69,3,0,0,Leste,22,Ermelino Matarazzo,"934,92","9,35"
355030829,Freguesia do Ó,51263,68,250,51263,136765,198,261,37590,300,12858,409,0,0,50964,269,0,0,0,0,0,0,37571,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,12579,267,0,0,0,0,0,0,51239,0,0,50397,125,30,28,6,531,3,0,49674,1496,0,0,3,16,268,0,0,0,0,0,266,0,135952,759,0,0,3,0,11,5,136706,41,0,134161,547,113,137,27,1670,48,0,132484,4152,3,0,13,54,780,0,53,0,Norte,3,Freguesia/Brasilândia,"1092,34","10,92"
355030830,Grajaú,133257,65,98,133257,384159,265,113,127041,947,4546,466,0,42,130170,1101,1103,15,0,0,4,558,124081,1081,1096,15,0,0,4,465,837,16,0,0,0,0,0,88,4539,0,3,0,0,0,0,0,132689,206,141,113868,1496,4060,5042,244,7242,364,8,121774,10784,54,0,217,126,293,2508,208,2471,80,29,0,3,375117,3501,3245,91,13,21,55,1970,382738,853,455,326586,4975,12579,15541,994,21822,1254,36,349958,32685,206,8,750,422,1329,7594,188,1087,Sul,19,Capela do Socorro,"9291,27","92,91"
355030831,Guaianases,38209,207,97,38209,108609,581,110,30969,599,6330,188,0,3,37290,86,38,0,0,0,0,753,30081,86,38,0,0,0,0,723,599,0,0,0,0,0,0,0,6330,0,0,0,0,0,0,0,37648,157,361,33497,289,238,297,204,3040,475,0,35974,1753,22,0,161,203,191,686,169,678,0,0,0,0,105826,249,120,0,4,5,28,2350,106905,575,1097,94630,921,754,947,629,9144,1498,10,101974,5352,79,3,487,685,696,2059,156,396,Leste,28,Guaianases,"894,87","8,95"
355030832,Moema,37513,3,143,37513,81714,18,157,2874,65,34432,6,0,0,37325,114,0,0,0,0,0,0,2871,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,34248,113,0,0,0,0,0,0,37502,0,0,37414,0,0,0,0,0,3,0,36564,767,0,0,0,0,115,0,0,0,0,0,114,0,81251,392,4,7,0,0,0,3,81688,16,0,81503,89,4,16,0,0,26,0,79878,1719,0,0,0,3,408,8,15,0,Sul,12,Vila Mariana,"907,95","9,08"
355030833,Iguatemi,51228,32,78,51228,149421,139,78,46372,168,3896,224,0,478,49696,35,5,3,0,0,4,1386,44975,32,5,3,0,0,4,1262,140,0,0,0,0,0,0,22,3895,0,0,0,0,0,0,0,50862,219,68,42940,661,2327,1120,411,3181,289,0,43919,6980,59,0,141,16,588,852,529,780,0,23,0,0,144882,153,55,5,0,5,33,4239,148477,689,210,124756,2142,6918,3170,1438,9867,1006,3,127431,21228,180,0,448,88,2011,2486,428,512,Leste,30,São Mateus,"1943,46","19,43"
355030834,Ipiranga,46116,21,900,46116,114515,63,1201,20744,565,24391,301,0,0,45937,60,0,0,0,0,0,79,20661,0,0,0,0,0,0,74,565,0,0,0,0,0,0,0,24298,60,0,0,0,0,0,4,46079,13,0,45604,75,105,66,0,146,9,0,42973,3043,0,0,0,0,73,63,9,63,0,0,63,0,114038,178,0,11,5,0,0,249,114422,79,8,113086,295,327,212,16,451,56,4,105827,8613,4,0,9,12,242,204,8,38,Sul,13,Ipiranga,"1100,46",11
355030835,Itaim Bibi,47966,8,515,47966,100867,35,540,6532,414,40802,56,0,0,47857,47,0,0,0,0,0,0,6527,4,0,0,0,0,0,0,414,0,0,0,0,0,0,0,40698,43,0,0,0,0,0,0,47913,42,0,47827,20,5,0,0,0,0,0,45664,2170,0,0,0,0,48,0,4,0,0,0,44,0,100629,159,0,4,0,0,0,18,100785,69,0,100565,128,19,11,0,9,37,0,96384,4384,0,0,0,0,187,0,10,0,Oeste,11,Pinheiros,"1002,63","10,03"
355030836,Itaim Paulista,70826,25,152,70826,204946,96,221,56191,952,12954,538,0,43,70697,10,0,0,0,0,0,48,56074,10,0,0,0,0,0,47,949,0,0,0,0,0,0,0,12952,0,0,0,0,0,0,0,70734,16,0,65775,564,194,102,95,3781,35,0,67756,2860,0,0,49,32,29,22,29,22,0,0,0,0,204592,52,6,12,7,0,14,228,204725,141,46,189706,1831,671,399,375,11680,171,8,195743,8792,0,0,205,138,168,140,17,18,Leste,24,Itaim Paulista,"1214,45","12,14"
355030837,Itaquera,75018,3,171,75018,210631,43,211,57007,2334,15430,129,0,11,74771,0,3,0,0,3,0,169,56772,0,3,0,0,3,0,164,2334,0,0,0,0,0,0,0,15418,0,0,0,0,0,0,5,74941,11,10,70803,837,161,68,49,2745,78,0,70597,4227,0,0,37,57,108,69,103,69,0,0,5,0,209928,31,10,3,5,13,10,576,210440,119,40,198249,2625,552,249,175,8386,256,3,198293,11917,0,5,123,234,428,226,82,48,Leste,27,Itaquera,"1472,73","14,73"
355030838,Jabaquara,82807,46,500,82807,214331,104,514,50965,2727,27631,1118,0,144,82633,52,0,0,0,0,0,35,50870,4,0,0,0,0,0,30,2724,0,0,0,0,0,0,0,27564,48,0,0,0,0,0,0,82739,4,3,78341,963,221,27,25,2566,326,0,74417,7896,0,0,285,16,56,31,12,20,0,0,44,7,213873,179,12,0,7,11,25,169,214196,79,9,201824,2759,735,147,130,7568,965,7,192610,20720,0,4,802,85,296,112,13,23,Sul,15,Jabaquara,"1400,98","14,01"
355030839,Jaçanã,30445,0,81,30445,86781,31,81,24316,651,5161,231,0,0,29886,0,0,0,0,0,0,532,23822,0,0,0,0,0,0,469,651,0,0,0,0,0,0,0,5159,0,0,0,0,0,0,0,30338,19,63,28641,412,108,39,52,819,259,16,28955,1210,0,0,199,22,116,416,97,372,0,0,0,0,85123,0,0,5,0,3,15,1618,86489,90,195,81400,1213,333,161,173,2550,867,29,82212,3799,0,0,666,76,409,1240,81,295,Norte,6,Jaçanã/Tremembé,"746,52","7,47"
355030840,Jaguara,9213,0,18,9213,24709,0,18,7669,13,1496,22,0,0,9205,0,0,0,0,0,0,0,7664,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,0,9203,4,0,8746,50,3,0,3,377,0,0,8167,1021,0,0,6,0,0,0,0,0,0,0,0,0,24695,0,0,0,3,0,0,6,24692,10,0,23476,144,17,12,15,1011,21,0,21910,2759,0,0,26,0,10,0,0,0,Oeste,8,Lapa,"457,48","4,57"
355030841,Jaguaré,21060,10,76,21060,55278,25,76,10375,856,9697,85,0,0,21034,9,0,0,0,0,0,4,10366,0,0,0,0,0,0,4,856,0,0,0,0,0,0,0,9680,9,0,0,0,0,0,0,21031,14,3,20440,20,18,89,5,417,8,0,17200,3744,0,0,81,0,7,3,0,3,0,0,7,0,55206,35,0,0,3,0,0,26,55184,77,13,53343,117,69,314,32,1329,44,0,44318,10654,5,0,274,3,41,23,0,4,Oeste,8,Lapa,"659,89","6,6"
355030842,Jaraguá,74177,260,124,74177,210618,714,124,47848,2149,23640,381,0,6,72868,38,21,397,189,0,6,572,46570,38,21,390,188,0,6,563,2147,0,0,0,0,0,0,0,23629,0,0,0,0,0,0,0,73770,216,126,66184,627,1107,321,225,4447,974,0,65301,8364,3,0,45,304,399,826,394,815,0,0,0,0,206681,139,110,1242,583,26,31,1765,209385,768,430,186872,2174,3241,1017,728,13549,2914,3,185254,24059,24,0,243,952,1308,2593,261,441,Norte,2,Pirituba,"2811,15","28,11"
355030843,Jardim Ângela,109689,235,14,109689,310704,646,17,106646,322,2071,449,0,9,108800,143,43,30,23,0,22,447,105766,141,43,30,23,0,21,441,319,0,0,0,0,0,0,0,2071,0,0,0,0,0,0,0,109350,182,50,99594,447,3369,1804,191,3525,170,4,101269,7648,3,0,521,27,119,582,119,574,0,0,0,0,307994,635,175,105,94,16,102,1477,309712,733,205,280541,1737,10117,5818,585,10939,709,7,286216,22593,51,10,1607,116,617,1995,50,400,Sul,18,M'Boi Mirim,"3636,39","36,36"
355030844,Jardim Helena,44188,24,27,44188,129245,114,27,41594,297,1992,179,0,15,42632,0,7,24,0,0,62,1403,40053,0,7,24,0,0,62,1391,296,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,43892,66,179,39063,810,244,364,92,3152,310,0,43347,688,0,0,45,35,573,930,567,924,0,0,0,0,124514,25,27,87,8,4,199,4345,128354,286,573,113303,2531,802,1254,321,9986,965,18,126786,2143,11,0,146,134,1773,2932,293,559,Leste,23,São Miguel,"925,36","9,25"
355030845,Jardim Paulista,39952,14,84,39952,81687,39,105,1984,240,37540,9,0,0,39848,49,0,0,0,0,0,0,1981,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,37441,49,0,0,0,0,0,0,39939,0,0,39820,51,0,0,0,0,0,0,38688,1110,0,0,0,4,53,0,0,0,0,0,53,0,81479,131,0,7,0,3,3,12,81654,14,8,81367,211,3,11,0,0,20,0,79375,2189,0,0,5,14,157,8,3,0,Oeste,11,Pinheiros,"618,66","6,19"
355030846,Jardim São Luís,94344,177,152,94344,258603,516,215,75944,499,16850,912,0,3,94161,18,3,0,0,0,21,76,75772,18,3,0,0,0,21,73,498,0,0,0,0,0,0,0,16845,0,0,0,0,0,0,0,94217,57,3,89772,331,682,147,135,2771,183,0,81699,12007,0,0,483,21,95,18,95,18,0,0,0,0,258047,79,44,16,3,0,80,296,258255,276,34,245596,1154,2094,499,468,7994,619,13,223092,33903,19,0,1417,83,366,150,45,16,Sul,18,M'Boi Mirim,"2604,77","26,05"
355030847,José Bonifácio,45676,0,0,45676,128140,9,0,17755,49,27627,124,0,0,45261,41,40,0,0,0,4,263,17361,41,40,0,0,0,4,252,48,0,0,0,0,0,0,0,27605,0,0,0,0,0,0,11,45532,49,44,42399,311,1214,250,37,1142,167,0,40627,4848,36,9,70,11,40,325,29,325,0,0,11,0,126797,191,132,41,6,3,23,919,127659,272,179,118042,953,3794,870,140,3645,613,6,113503,14100,141,34,267,65,217,1104,33,203,Leste,27,Itaquera,"1456,97","14,57"
355030848,Lapa,31832,15,698,31832,74784,29,702,9948,295,21279,244,0,0,31790,9,0,0,0,0,0,0,9940,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,21243,9,0,0,0,0,0,0,31823,0,0,31711,14,0,0,3,26,5,0,29994,1755,0,0,5,0,9,0,0,0,0,0,9,0,74678,61,0,9,0,0,0,10,74767,3,3,74498,84,12,14,6,77,35,0,70534,4169,0,0,12,6,78,3,0,0,Oeste,8,Lapa,"1028,27","10,28"
355030849,Liberdade,31147,12,421,31147,65376,25,645,4114,460,25353,1121,0,0,31124,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,25334,0,0,0,0,0,0,0,31126,7,0,31060,7,10,0,0,3,0,0,29831,1218,0,0,0,15,0,0,0,0,0,0,0,0,65339,0,0,0,0,0,3,7,65335,24,0,65178,74,48,0,4,11,20,0,62724,2567,0,0,0,34,7,4,0,0,Centro,9,Sé,"365,11","3,65"
355030850,Limão,31265,5,84,31265,82243,20,102,20809,921,9386,79,0,5,31221,0,0,0,0,0,0,16,20783,0,0,0,0,0,0,6,911,0,0,0,0,0,0,10,9378,0,0,0,0,0,0,0,31187,47,0,30707,129,10,0,4,305,6,0,29083,2032,0,0,45,25,6,10,6,0,0,9,0,0,82130,4,3,0,7,7,14,65,82046,177,10,80696,464,85,19,16,860,40,0,76458,5544,0,0,115,76,62,36,0,5,Norte,4,Casa Verde/Cachoeirinha,"645,69","6,46"
355030851,Mandaqui,39542,4,461,39542,103099,27,533,22565,655,15962,273,0,0,39507,8,0,0,0,0,0,0,22553,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,15940,8,0,0,0,0,0,0,39511,0,0,39136,154,47,8,0,80,11,0,38261,1203,0,0,5,0,8,0,0,0,0,0,8,0,103014,52,0,5,0,0,0,7,103038,33,8,102017,500,162,31,9,279,36,3,99784,3225,6,0,10,25,53,8,3,0,Norte,5,Santana/Tucuruvi,"1324,95","13,25"
355030852,Marsilac,3990,0,27,3990,11392,0,30,3953,20,0,0,0,0,1385,1197,1065,179,11,6,47,29,1373,1181,1057,179,8,6,47,29,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,46,80,406,101,931,2122,61,225,31,5,2458,1394,91,0,11,0,163,2396,158,2376,3,11,0,0,4194,3294,3044,536,30,9,147,111,10900,192,277,1175,377,2761,5910,244,723,131,26,7217,3851,257,4,34,7,506,6675,40,945,Sul,20,Parelheiros,"20816,5","208,16"
355030853,Mooca,31833,83,1315,31833,79332,174,1361,9118,420,22150,74,0,0,31801,0,0,0,0,0,0,8,9106,0,0,0,0,0,0,3,420,0,0,0,0,0,0,0,22135,0,0,0,0,0,0,0,31812,3,3,31567,134,65,0,0,24,0,0,31492,284,0,0,0,5,6,3,0,3,0,0,0,0,79236,4,0,9,14,4,0,42,79264,38,19,78642,418,178,3,0,58,10,3,78464,823,0,0,0,11,56,19,5,7,Leste,25,Mooca,"794,9","7,95"
