CD_MUN,NM_MUN_x,Total_confirmados_autóctones,Total_confirmados_importados,Janeiro_confirmados_total,Fevereiro_confirmados_total,Março_confirmados_total,Abril_confirmados_total,Maio_confirmados_total,Junho_confirmados_total,Julho_confirmados_total,Agosto_confirmados_total,Setembro_confirmados_total,Outubro_confirmados_total,Novembro_confirmados_total,Dezembro_confirmados_total,Total_confirmados_anual
3503356,Arco-Íris,-0.24778924304915984,-0.2841366082588045,-0.207453424301914,-0.23228004786162695,-0.25931351974098793,-0.2743871979672,-0.25400747261533807,-0.16354783806461795,-0.10242137575722227,-0.11270726993888738,0.23113914627967064,-0.0704476717712753,0.09945260061039814,0.0440058092539731,-0.25050270400703883
3503406,Arealva,-0.28720021882852903,-0.3238552919398703,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3026648620486342,-0.29471470407876754,-0.2382168628320481,-0.04037117257034442,0.03819393970902004,0.013070569947839568,-0.1445183666622162,-0.1505700726222489,-0.21599181606307902,-0.2902609674423064
3503505,Areias,-0.31183207869063473,-0.3635739756209361,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3079669240639031,-0.31866013435137314,-0.2796996543695093,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.31533925668609053
3503604,Areiópolis,-0.30321092773889774,-0.3238552919398703,-0.207453424301914,-0.24266019849814682,-0.27324440721748,-0.30089750804354454,-0.3090819622423309,-0.2631065377545248,-0.26788858425556317,-0.15043257235086424,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.3061642728164134
3503703,Ariranha,-0.27118950991816027,-0.3635739756209361,-0.1735791836197556,-0.2218998972251071,-0.2537411647503911,-0.2673177819468415,-0.27316381683342256,-0.22162374621706363,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.1834921128984475,-0.27496932765951115
3503802,Artur Nogueira,-0.1486460071041842,-0.08554318985347556,-0.207453424301914,-0.09733808958686872,-0.17572819488203556,-0.1506724176109257,-0.14385849336135245,0.07705235285265698,-0.10242137575722227,-0.037256665114933675,-0.16138429111762528,-0.10748301921674575,-0.1505700726222489,-0.21599181606307902,-0.14896621584927858
3503901,Arujá,-0.25948937648366005,-0.2841366082588045,-0.207453424301914,-0.2218998972251071,-0.2676720522268832,-0.23727276386031773,-0.23485112839725364,-0.2382168628320481,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.2621243502419632
3503950,Aspásia,-0.19175176186286927,-0.2046992408966729,-0.13970494293759725,-0.05581748704078926,-0.17851437237733397,-0.1665786036567324,-0.19414389693382414,-0.22992030452455586,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.1936178040150406
3504008,Assis,-0.026718300786760813,-0.2444179245777387,0.04660338081427379,-0.16999914404250777,-0.1645834849008419,-0.09411708944805743,0.03094314762866826,0.06875579454516474,0.2905632444263374,0.6417987783006497,0.31836657681240305,0.18879976034701781,0.18279349168794715,0.23900402824176217,-0.03030309113478767
3504107,Atibaia,0.3747810149655627,-0.12526187353454135,-0.12276782259651806,-0.21151974658858724,-0.21194850232091492,0.18512484335610466,0.5050626670262587,1.1058255829816948,1.6556677145376497,2.0376349675437937,1.9756877569343192,1.3368955311566018,1.0578728480022117,0.6290004662173404,0.37033787117444705
3504206,Auriflama,-0.136945873669684,-0.12526187353454135,-0.15664206327867644,-0.16999914404250777,-0.0949290475183816,0.02252827488785837,-0.270769273806162,-0.27140309606201707,-0.18515498000639272,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1505700726222489,-0.21599181606307902,-0.13795623520566602
3504305,Avaí,-0.28658442233197634,-0.2841366082588045,-0.207453424301914,-0.2218998972251071,-0.24816880975979427,-0.30619957005881343,-0.31387104829685203,-0.22162374621706363,-0.18515498000639272,0.07591924212099689,-0.07415686058489286,-0.0704476717712753,-0.10889962708347438,-0.1834921128984475,-0.28903763625968276
3504404,Avanhandava,-0.12894051921449964,-0.3635739756209361,-0.1905163039608348,-0.20113959595206737,-0.03084696512651813,-0.09411708944805743,-0.24442930050629585,-0.03909946345223436,-0.10242137575722227,0.07591924212099689,-0.11777057585125908,-0.10748301921674575,-0.1922405181610234,-0.11849270656918448,-0.13367457606648336
3504503,Avaré,-0.2545630045112389,-0.3238552919398703,-0.207453424301914,-0.23228004786162695,-0.2676720522268832,-0.23373805585013846,-0.2420347574790353,-0.22162374621706363,-0.1644715789441001,-0.15043257235086424,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.2578426911027805
